FPR,SNR_RMSpower_param
0.008111162821620903,1.1781598215257383
0.011531275792295672,0.9926612426547219
0.01495138876297044,1.0843628780318406
0.01837150173364521,0.8533132955280316
0.021791614704319978,0.7498931829394127
0.025211727674994744,0.6979735215704121
0.028631840645669517,0.4050319658799072
0.03205195361634428,0.24576137882075122
0.035472066587019055,0.19613726537238885
0.03889217955769382,0.16781934530967338
0.042312292528368586,0.15352152244845516
0.04573240549904336,0.1422095060366032
0.049152518469718125,0.13521932776748152
0.0525726314403929,0.128510088907266
0.05599274441106766,0.12676879268186528
0.059412857381742436,0.11729304051386057
0.06283297035241721,0.10795591270183598
0.06625308332309197,0.10616923430317576
0.06967319629376674,0.1059843787054835
0.0730933092644415,0.10691773616096484
0.07651342223511627,0.10179795799055379
0.07993353520579105,0.09106344495643565
0.08335364817646582,0.0890438736286573
0.08677376114714058,0.08751503314868624
0.09019387411781535,0.08683368791054083
0.09361398708849011,0.08723598842742512
0.0970341000591649,0.08521008945744682
0.10045421302983966,0.0820705837447444
0.10387432600051442,0.08033576708876528
0.10729443897118919,0.07127916306610137
0.11071455194186397,0.07184107933615573
0.11413466491253874,0.07381072243270265
0.1175547778832135,0.07371811185359885
0.12097489085388827,0.07360260399804935
0.12439500382456303,0.07329807569507492
0.12781511679523783,0.07312597156323496
0.1312352297659126,0.07227998865782309
0.13465534273658736,0.06780918425077942
0.13807545570726212,0.06360090069069556
0.1414955686779369,0.06281182014445438
0.14491568164861166,0.060463767268365345
0.14833579461928642,0.06004259132438712
0.15175590758996121,0.06008001670278245
0.15517602056063598,0.05999975271555495
0.15859613353131075,0.06041097534731692
0.1620162465019855,0.06006552348646686
0.16543635947266028,0.05955612503139387
0.16885647244333504,0.05041872098008123
0.1722765854140098,0.050385191857994
0.17569669838468457,0.05052825118323508
0.17911681135535934,0.05032712063605946
0.18253692432603413,0.04971709458263212
0.1859570372967089,0.04960837775151894
0.18937715026738366,0.04854386757883359
0.19279726323805843,0.04843395799747012
0.1962173762087332,0.049426073084247006
0.19963748917940796,0.04349505735139945
0.20305760215008273,0.042507277496057316
0.2064777151207575,0.042296200520300364
0.20989782809143226,0.04162730930978251
0.21331794106210705,0.041186189607774495
0.21673805403278182,0.040925501716730935
0.22015816700345658,0.03890852882714991
0.22357827997413135,0.03715704684591782
0.22699839294480612,0.0344372817145263
0.23041850591548088,0.034377887572346694
0.23383861888615565,0.03472617337268268
0.2372587318568304,0.03497694577930017
0.24067884482750518,0.03483504694844405
0.24409895779817997,0.03408508911771665
0.24751907076885474,0.03243413973682196
0.2509391837395295,0.030361967989108528
0.25435929671020424,0.028757873772156526
0.25777940968087903,0.028987154317304562
0.2611995226515538,0.028731636993745494
0.26461963562222857,0.028721895671198313
0.2680397485929033,0.0274492135969585
0.2714598615635781,0.026092631571252245
0.27487997453425284,0.024036065635573582
0.27830008750492763,0.02398975628627436
0.28172020047560237,0.024074790976925022
0.28514031344627716,0.023510825543823284
0.2885604264169519,0.022088848870861825
0.2919805393876267,0.021202880880887873
0.2954006523583015,0.020229626497325896
0.2988207653289762,0.019450235555424838
0.302240878299651,0.019451427045190185
0.30566099127032575,0.018477685927850634
0.30908110424100055,0.017281367206045124
0.3125012172116753,0.016399569702676954
0.3159213301823501,0.016001444131802184
0.3193414431530248,0.01514833152890317
0.3227615561236996,0.014030293110760877
0.3261816690943744,0.01306144756522847
0.32960178206504914,0.01272442432933773
0.33302189503572394,0.012641445182100147
0.3364420080063987,0.012242649540462362
0.33986212097707347,0.012051685853499727
0.3432822339477482,0.011917549317788545
0.346702346918423,0.011618336156243043
