FPR,Cohend_est
0.008111162821620903,2.999770441217129
0.011531275792295672,2.7815297818383575
0.01495138876297044,3.927240880663049
0.01837150173364521,3.204681248041943
0.021791614704319978,2.8530415626981944
0.025211727674994744,2.6654029230588905
0.028631840645669517,1.6694591236439886
0.03205195361634428,1.0509726392424548
0.035472066587019055,0.822281823646553
0.03889217955769382,0.7024957462170797
0.042312292528368586,0.6314013694701273
0.04573240549904336,0.5813380247231567
0.049152518469718125,0.5469886361723973
0.0525726314403929,0.5190814015475782
0.05599274441106766,0.5089721938199904
0.059412857381742436,0.47463153691659904
0.06283297035241721,0.43983696750594564
0.06625308332309197,0.4252520976991072
0.06967319629376674,0.4247386837190752
0.0730933092644415,0.4224904695319208
0.07651342223511627,0.4038603995954498
0.07993353520579105,0.3756515890140868
0.08335364817646582,0.3624952804917557
0.08677376114714058,0.3555235830194387
0.09019387411781535,0.3512071308441308
0.09361398708849011,0.3445192227000183
0.0970341000591649,0.3370308342033918
0.10045421302983966,0.3271603768227141
0.10387432600051442,0.3197224531478525
0.10729443897118919,0.3035128488737071
0.11071455194186397,0.3020048130675476
0.11413466491253874,0.2898761439304844
0.1175547778832135,0.28359941656002846
0.12097489085388827,0.2818229751759319
0.12439500382456303,0.27996145655624555
0.12781511679523783,0.2782906691288444
0.1312352297659126,0.2748477622939919
0.13465534273658736,0.25761379795661815
0.13807545570726212,0.2459494558422369
0.1414955686779369,0.24422984940180764
0.14491568164861166,0.24078923171921957
0.14833579461928642,0.237463524909752
0.15175590758996121,0.23289344595624598
0.15517602056063598,0.23098678346808882
0.15859613353131075,0.2273446072736614
0.1620162465019855,0.2265204363316191
0.16543635947266028,0.22679743266913457
0.16885647244333504,0.20131180406373428
0.1722765854140098,0.2002062221504801
0.17569669838468457,0.19695172387047752
0.17911681135535934,0.1963384455751503
0.18253692432603413,0.19384704602506034
0.1859570372967089,0.19060649134402086
0.18937715026738366,0.18758569577793374
0.19279726323805843,0.18592443074502893
0.1962173762087332,0.17625804795461233
0.19963748917940796,0.16550778053621704
0.20305760215008273,0.16163867449628838
0.2064777151207575,0.16147405336762632
0.20989782809143226,0.1585007450669833
0.21331794106210705,0.1555071460616346
0.21673805403278182,0.1546504932741309
0.22015816700345658,0.14937998532348068
0.22357827997413135,0.14599985874450358
0.22699839294480612,0.13764918723661113
0.23041850591548088,0.13653600367449137
0.23383861888615565,0.13292271922238397
0.2372587318568304,0.131441698428845
0.24067884482750518,0.1289003467330334
0.24409895779817997,0.12636400628581854
0.24751907076885474,0.12254785702171789
0.2509391837395295,0.11802687782635239
0.25435929671020424,0.11312311998640041
0.25777940968087903,0.11123185602133963
0.2611995226515538,0.10854595610973695
0.26461963562222857,0.10712837192267742
0.2680397485929033,0.10377985290721169
0.2714598615635781,0.10156791195283091
0.27487997453425284,0.09494866432654005
0.27830008750492763,0.09436222585120853
0.28172020047560237,0.09130775759533018
0.28514031344627716,0.08774314255920478
0.2885604264169519,0.08309081891745196
0.2919805393876267,0.08129193008290217
0.2954006523583015,0.07798684987391236
0.2988207653289762,0.07495172468885646
0.302240878299651,0.07387593303310133
0.30566099127032575,0.07002430652915202
0.30908110424100055,0.0662917622451796
0.3125012172116753,0.06240153799805307
0.3159213301823501,0.06086797221604723
0.3193414431530248,0.05691723240084729
0.3227615561236996,0.05199453565645121
0.3261816690943744,0.04858572373103184
0.32960178206504914,0.047075146812899614
0.33302189503572394,0.04580389125016696
0.3364420080063987,0.04317144515408937
0.33986212097707347,0.04130842780727244
0.3432822339477482,0.03959908987815322
0.346702346918423,0.038761778202044087
