Dice,SNR_invCV2_param
0.4243824788670546,0.01578567058769871
0.43008349055730816,0.017003108422005035
0.4357845022475617,0.01694150463794562
0.44148551393781527,0.016559825674992534
0.4471865256280688,0.017609103662154617
0.4528875373183223,0.01827670478691273
0.45858854900857593,0.02093867533157444
0.46428956069882943,0.024747730071273743
0.469990572389083,0.02630108233066236
0.47569158407933654,0.028591247965774034
0.4813925957695901,0.02808241523727586
0.48709360745984365,0.03014548673793578
0.4927946191500972,0.03400384882251024
0.49849563084035076,0.03452686479378216
0.5041966425306043,0.040898243851492884
0.5098976542208579,0.043194500295560295
0.5155986659111114,0.0458256188758071
0.521299677601365,0.04699097283804168
0.5270006892916185,0.048016551289032434
0.5327017009818721,0.056516541619002776
0.5384027126721256,0.06275600820680961
0.5441037243623792,0.06623970549195389
0.5498047360526327,0.06571641011765016
0.5555057477428862,0.06738259863008847
0.5612067594331398,0.06689464657326095
0.5669077711233933,0.07560405670062137
0.5726087828136469,0.08763193359647894
0.5783097945039004,0.0904697519041587
0.584010806194154,0.09298865739759106
0.5897118178844075,0.09536961941750201
0.595412829574661,0.09329212882272314
0.6011138412649146,0.09816926595312152
0.6068148529551682,0.12076975490094208
0.6125158646454217,0.12947340591392167
0.6182168763356752,0.14011498429338157
0.6239178880259288,0.13786595549958275
0.6296188997161823,0.1350131201380982
0.635319911406436,0.13462564824746484
0.6410209230966895,0.13301789303062264
0.6467219347869431,0.14138336962931597
0.6524229464771966,0.1570370292259731
0.6581239581674501,0.16785055888971895
0.6638249698577037,0.185729446987159
0.6695259815479573,0.18748157625258335
0.6752269932382108,0.1952098190711494
0.6809280049284643,0.20456289847249867
0.6866290166187179,0.21172396914318223
0.6923300283089715,0.23435463391161837
0.698031039999225,0.289867576087689
0.7037320516894785,0.304266382783339
0.7094330633797321,0.31205413556616185
0.7151340750699856,0.2650929018694116
0.7208350867602391,0.2733804791517516
0.7265360984504927,0.2738668963004343
0.7322371101407463,0.2824552550144397
0.7379381218309998,0.285490801955872
0.7436391335212533,0.293681212924256
0.7493401452115069,0.30147818126491854
0.7550411569017605,0.3279972846828279
0.7607421685920139,0.4492639172493965
0.7664431802822675,0.4319521063959479
0.7721441919725212,0.42422175086681974
0.7778452036627747,0.40775040870506474
0.7835462153530282,0.4013122459813876
0.7892472270432818,0.411532451207921
0.7949482387335354,0.4171958944839505
0.8006492504237889,0.4684460287903031
0.8063502621140424,0.4999789978996133
0.812051273804296,0.5731903939833243
0.8177522854945496,0.6069316463051861
0.823453297184803,0.6330215337356804
0.8291543088750566,0.6395372020047755
0.8348553205653102,0.628529832692616
0.8405563322555637,0.6598372924734546
0.8462573439458172,0.5620963606205331
0.8519583556360708,0.5620963606205331
0.8576593673263244,0.6607586257850394
0.8633603790165779,0.832741270295524
0.8690613907068314,0.8795152558771858
0.874762402397085,0.8963843815344711
0.8804634140873385,0.90550847035021
0.886164425777592,0.8761566592328425
0.8918654374678456,0.9157392585606801
0.8975664491580992,1.1463379647759144
0.9032674608483527,1.3665915449678048
0.9089684725386062,1.329281326225169
0.9146694842288599,1.3373802999236513
0.9203704959191135,1.408941245239599
0.926071507609367,1.7326095910813875
0.9317725192996205,1.957563594968078
0.9374735309898741,2.1432894146921586
0.9431745426801276,2.5318784011692936
0.9488755543703812,2.9310301957523084
0.9545765660606347,4.062825866539017
0.9602775777508883,6.944416459793064
0.9659785894411418,49.560705026542564
0.9716796011313954,84.65807962280243
0.9773806128216489,94.44830528070987
0.9830816245119024,115.33929780992234
0.988782636202156,208.2788160798665
