FNR,SNR_RMSpower_param
3.674129231372165e-05,0.6593867769148718
0.005360764852265366,0.6223335020079654
0.010684788412217011,0.41594429397923255
0.016008811972168656,0.15563936581119894
0.0213328355321203,0.13810319108276575
0.026656859092071945,0.11688788736453411
0.03198088265202359,0.11093376746739794
0.037304906211975235,0.10583840998357964
0.04262892977192688,0.10335254339459589
0.047952953331878524,0.09106872660506546
0.05327697689183017,0.0873078405429902
0.058601000451781814,0.08740398498557334
0.06392502401173346,0.08777007727451255
0.06924904757168511,0.08622131914141375
0.07457307113163675,0.0825441668434782
0.07989709469158839,0.07127916306610137
0.08522111825154004,0.07206949890609345
0.09054514181149169,0.07288047004189503
0.09586916537144333,0.07330902174128633
0.10119318893139496,0.07348137940938404
0.10651721249134662,0.07327164838428012
0.11184123605129827,0.07232086524200429
0.1171652596112499,0.07036056477638186
0.12248928317120154,0.06354856930992624
0.12781330673115318,0.060680604626764105
0.13313733029110483,0.060287779266760384
0.13846135385105648,0.05985445714695399
0.1437853774110081,0.05944567439412799
0.14910940097095976,0.0591687863512522
0.1544334245309114,0.060572320739747956
0.15975744809086304,0.061252552903336095
0.1650814716508147,0.057981400095413034
0.17040549521076634,0.055818018759104325
0.175729518770718,0.051791562373396896
0.18105354233066964,0.05095283467824488
0.18637756589062127,0.04983115544790103
0.19170158945057292,0.049364373909249575
0.19702561301052457,0.04922936026026388
0.2023496365704762,0.04902355622649524
0.20767366013042785,0.049162129121979155
0.2129976836903795,0.0534119441850054
0.21832170725033115,0.0511877626225967
0.2236457308102828,0.049426073084247006
0.22896975437023442,0.048102704511061356
0.23429377793018608,0.044134736406352605
0.23961780149013773,0.04313478836708325
0.24494182505008935,0.04187742111809164
0.25026584861004103,0.04154572665942308
0.2555898721699927,0.04141546392602238
0.26091389572994433,0.041028977752455065
0.266237919289896,0.0408965679066769
0.27156194284984764,0.03901405045560776
0.2768859664097993,0.038239036543553664
0.2822099899697509,0.03541412913726605
0.28753401352970254,0.03473492243183351
0.2928580370896542,0.03484759474114637
0.29818206064960584,0.034516250435028435
0.3035060842095575,0.03441871597204916
0.30883010776950914,0.03480884420880856
0.3141541313294608,0.03465994925652143
0.3194781548894124,0.0332410469299437
0.32480217844936404,0.03258678177221731
0.3301262020093157,0.029724136218615714
0.33545022556926735,0.02869469165252966
0.340774249129219,0.028746358774309946
0.34609827268917065,0.028784846209990785
0.3514222962491223,0.0282390496508394
0.35674631980907395,0.028385771184612496
0.3620703433690256,0.027464398982885718
0.3673943669289772,0.025911397978904953
0.37271839048892885,0.025056854151664764
0.3780424140488805,0.024255648253712136
0.38336643760883216,0.023997845712620768
0.3886904611687838,0.024350145992018745
0.39401448472873546,0.02397839731565934
0.3993385082886871,0.02338422930456757
0.4046625318486387,0.02213793119152233
0.40998655540859036,0.02112877986700469
0.415310578968542,0.020300862416032562
0.42063460252849366,0.02037036317079456
0.4259586260884453,0.020111340117726393
0.43128264964839697,0.01944139387283241
0.4366066732083486,0.018612475786085127
0.44193069676830027,0.01778577143871578
0.4472547203282519,0.017473212238458526
0.4525787438882035,0.01689748739342858
0.45790276744815517,0.016346265380698756
0.4632267910081068,0.015715481025740153
0.46855081456805847,0.015262172534852037
0.4738748381280101,0.01470462170268571
0.4791988616879618,0.014631981427857642
0.4845228852479134,0.01405334247095874
0.489846908807865,0.013678268405623615
0.4951709323678167,0.012755792497182047
0.5004949559277683,0.01233289866985065
0.5058189794877199,0.012389079866246148
0.5111430030476716,0.01220412781885131
0.5164670266076232,0.012187470072003886
0.5217910501675749,0.012247515108601031
0.5271150737275265,0.011701350417774281
