Dice,SNR_power_param
0.4243824788670546,0.0049370292225222
0.43008349055730816,0.004316868640749885
0.4357845022475617,0.003845738863068349
0.44148551393781527,0.0030457471220691327
0.4471865256280688,0.002484008335719778
0.4528875373183223,0.003429831805874728
0.45858854900857593,0.005189570515421348
0.46428956069882943,0.007555691231757858
0.469990572389083,0.007757218977421423
0.47569158407933654,0.00700371190833926
0.4813925957695901,0.0038654432522976234
0.48709360745984365,0.0043778117089837585
0.4927946191500972,0.004273227202587063
0.49849563084035076,0.0027712145786777647
0.5041966425306043,0.009384962991202188
0.5098976542208579,0.008751562615825296
0.5155986659111114,0.01024983888737066
0.521299677601365,0.01078143930585331
0.5270006892916185,0.004709851358718958
0.5327017009818721,0.010069481652719493
0.5384027126721256,0.017554586292063443
0.5441037243623792,0.015928764354762814
0.5498047360526327,0.014496306797549126
0.5555057477428862,0.012226940650395368
0.5612067594331398,0.00628103007901453
0.5669077711233933,0.0064032830337623
0.5726087828136469,0.018304806520685387
0.5783097945039004,0.01716509993724929
0.584010806194154,0.01729194657732092
0.5897118178844075,0.022054172661123608
0.595412829574661,0.013897884209546463
0.6011138412649146,0.015572392990429146
0.6068148529551682,0.035324361648633014
0.6125158646454217,0.0331143217522001
0.6182168763356752,0.03335637283403675
0.6239178880259288,0.027384437728562146
0.6296188997161823,0.02231592053613711
0.635319911406436,0.02094097378856428
0.6410209230966895,0.016633273478871165
0.6467219347869431,0.020304811084256053
0.6524229464771966,0.006812053001051482
0.6581239581674501,0.00478166297942015
0.6638249698577037,0.013920655146981537
0.6695259815479573,0.01443731583081562
0.6752269932382108,0.02804485176589012
0.6809280049284643,0.040451147494157846
0.6866290166187179,0.059909837581144224
0.6923300283089715,0.08204632938027907
0.698031039999225,0.12219253738621078
0.7037320516894785,0.1266796459571166
0.7094330633797321,0.07857156025448836
0.7151340750699856,0.03847464766264818
0.7208350867602391,0.042189433064520956
0.7265360984504927,0.03703566657778848
0.7322371101407463,0.04614153511650515
0.7379381218309998,0.036802965846636324
0.7436391335212533,0.048427400824517755
0.7493401452115069,0.06067209619701957
0.7550411569017605,0.012177493733981425
0.7607421685920139,0.11735242992641066
0.7664431802822675,0.09267292259891768
0.7721441919725212,0.0834487494521254
0.7778452036627747,0.06750837680169464
0.7835462153530282,0.041679567215446765
0.7892472270432818,0.050786723830853656
0.7949482387335354,0.05382275885170806
0.8006492504237889,0.07723073417143302
0.8063502621140424,0.035725052104706306
0.812051273804296,0.05937003980186619
0.8177522854945496,0.07406720923362482
0.823453297184803,0.11323396404297864
0.8291543088750566,0.1204242898427451
0.8348553205653102,0.113143456335552
0.8405563322555637,0.14666823677620394
0.8462573439458172,0.036015115984454886
0.8519583556360708,0.036015115984454886
0.8576593673263244,0.01139692898541049
0.8633603790165779,0.14578149795703127
0.8690613907068314,0.11071303323649646
0.874762402397085,0.11710655995942149
0.8804634140873385,0.13978214681422113
0.886164425777592,0.10506112623203903
0.8918654374678456,0.14832813414118715
0.8975664491580992,0.18466422146998962
0.9032674608483527,0.2033166413615918
0.9089684725386062,0.17572140063016825
0.9146694842288599,0.183505243843143
0.9203704959191135,0.13235757592853842
0.926071507609367,0.1421468486323202
0.9317725192996205,0.23259188186326732
0.9374735309898741,0.24463780700172574
0.9431745426801276,0.312647568877595
0.9488755543703812,0.28023323918291543
0.9545765660606347,0.3407298340761607
0.9602775777508883,0.47478169360141964
0.9659785894411418,0.7911492303571216
0.9716796011313954,1.1594596193027855
0.9773806128216489,1.234037423275154
0.9830816245119024,1.3553875640493551
0.988782636202156,1.6419303162185817
