FNR,SNR_power_param
3.674129231372165e-05,1.104825757937665
0.005360764852265366,1.0467566480485315
0.010684788412217011,0.6703574195506116
0.016008811972168656,0.3073243078777736
0.0213328355321203,0.2625627063171275
0.026656859092071945,0.1882932185874171
0.03198088265202359,0.16693048927925846
0.037304906211975235,0.17572140063016825
0.04262892977192688,0.16444736370625426
0.047952953331878524,0.18071676337750173
0.05327697689183017,0.13230998317117848
0.058601000451781814,0.12862498604825393
0.06392502401173346,0.14475682312680893
0.06924904757168511,0.12680874512944454
0.07457307113163675,0.08349839638185538
0.07989709469158839,0.036015115984454886
0.08522111825154004,0.0653825701946906
0.09054514181149169,0.07459903622715108
0.09586916537144333,0.11500417154203776
0.10119318893139496,0.1204242898427451
0.10651721249134662,0.10933792877251292
0.11184123605129827,0.07078506733027076
0.1171652596112499,0.05937003980186619
0.12248928317120154,0.036238616041795256
0.12781330673115318,0.0538425194096661
0.13313733029110483,0.05382275885170806
0.13846135385105648,0.04394178892652115
0.1437853774110081,0.03895561323854109
0.14910940097095976,0.027540985579533748
0.1544334245309114,0.0918569959939402
0.15975744809086304,0.11735242992641066
0.1650814716508147,0.10478420241343141
0.17040549521076634,0.13711184816930244
0.175729518770718,0.05405990049436613
0.18105354233066964,0.06040922862911455
0.18637756589062127,0.03144395979548835
0.19170158945057292,0.037064194545565074
0.19702561301052457,0.03703566657778848
0.2023496365704762,0.0383822307855173
0.20767366013042785,0.09390865490980978
0.2129976836903795,0.1530905700965881
0.21832170725033115,0.07857156025448836
0.2236457308102828,0.1266796459571166
0.22896975437023442,0.12219253738621078
0.23429377793018608,0.08204632938027907
0.23961780149013773,0.0900110256450697
0.24494182505008935,0.037101406426686113
0.25026584861004103,0.02804485176589012
0.2555898721699927,0.019993313817473542
0.26091389572994433,0.011560130279252791
0.266237919289896,0.01093398480198451
0.27156194284984764,0.003835341172266025
0.2768859664097993,0.007396091140250291
0.2822099899697509,0.020304811084256053
0.28753401352970254,0.0234922137134108
0.2928580370896542,0.025818588885535978
0.29818206064960584,0.02067405523405452
0.3035060842095575,0.015810254349700643
0.30883010776950914,0.03190545127673473
0.3141541313294608,0.033022376364064805
0.3194781548894124,0.038735296747646954
0.32480217844936404,0.03405077492124493
0.3301262020093157,0.01302696106000511
0.33545022556926735,0.0127601592673287
0.340774249129219,0.015709931313116824
0.34609827268917065,0.02003781125909621
0.3514222962491223,0.018529758518013174
0.35674631980907395,0.023346052231241615
0.3620703433690256,0.016688617084276366
0.3673943669289772,0.007802716436792122
0.37271839048892885,0.006656492889996673
0.3780424140488805,0.006720013439252825
0.38336643760883216,0.012204099037437062
0.3886904611687838,0.02044903742207895
0.39401448472873546,0.01981151929704769
0.3993385082886871,0.01929715352352141
0.4046625318486387,0.00648237754026459
0.40998655540859036,0.005453527763746161
0.415310578968542,0.010242097882045002
0.42063460252849366,0.011017179015494845
0.4259586260884453,0.01236559701940791
0.43128264964839697,0.009770102628328036
0.4366066732083486,0.0040861298723610835
0.44193069676830027,0.0028503939977320156
0.4472547203282519,0.0038402870990394264
0.4525787438882035,0.004243094129703442
0.45790276744815517,0.00400104171241025
0.4632267910081068,0.005234100729615398
0.46855081456805847,0.004300736194946022
0.4738748381280101,0.009552962461323753
0.4791988616879618,0.007235920190103367
0.4845228852479134,0.0067164525223530214
0.489846908807865,0.005057288985617832
0.4951709323678167,0.0020588907291746337
0.5004949559277683,0.0019879724313383654
0.5058189794877199,0.0025244338186501463
0.5111430030476716,0.004050677946407866
0.5164670266076232,0.004134459060646353
0.5217910501675749,0.005299443765970632
0.5271150737275265,0.005131454223048169
