Dice,SNR_RMSpower_param
0.4243824788670546,0.011698569921762922
0.43008349055730816,0.01221262091429794
0.4357845022475617,0.012214453428295836
0.44148551393781527,0.012186018775269463
0.4471865256280688,0.012581742358515884
0.4528875373183223,0.012743295971231104
0.45858854900857593,0.013499447040705966
0.46428956069882943,0.014605036440922597
0.469990572389083,0.01506097614820873
0.47569158407933654,0.01578528533666906
0.4813925957695901,0.015877873953345407
0.48709360745984365,0.01643078649938756
0.4927946191500972,0.017475920555883553
0.49849563084035076,0.017712335614463635
0.5041966425306043,0.018922457339611953
0.5098976542208579,0.01956937858707502
0.5155986659111114,0.02007517147537524
0.521299677601365,0.020329661359959485
0.5270006892916185,0.02088401012785884
0.5327017009818721,0.022384702698736256
0.5384027126721256,0.02337341265140199
0.5441037243623792,0.02410208766465455
0.5498047360526327,0.024057644693149752
0.5555057477428862,0.02439953520053429
0.5612067594331398,0.024552091433164926
0.5669077711233933,0.02610770391653751
0.5726087828136469,0.027715361215226355
0.5783097945039004,0.02831862216262834
0.584010806194154,0.028722617242815076
0.5897118178844075,0.028891445624048582
0.595412829574661,0.028768039977571436
0.6011138412649146,0.029455676195893066
0.6068148529551682,0.031925467366874356
0.6125158646454217,0.03330985624501612
0.6182168763356752,0.0348729545077841
0.6239178880259288,0.034751439053287696
0.6296188997161823,0.03457998987795746
0.635319911406436,0.0345603084353518
0.6410209230966895,0.03447514124856584
0.6467219347869431,0.03541412913726605
0.6524229464771966,0.03783106750503788
0.6581239581674501,0.03937443507894888
0.6638249698577037,0.04106446293462162
0.6695259815479573,0.041167185971891986
0.6752269932382108,0.04154572665942308
0.6809280049284643,0.042029036776393476
0.6866290166187179,0.04233743600752426
0.6923300283089715,0.044134736406352605
0.698031039999225,0.048102704511061356
0.7037320516894785,0.049426073084247006
0.7094330633797321,0.0511877626225967
0.7151340750699856,0.0482963808240249
0.7208350867602391,0.04908468929414929
0.7265360984504927,0.04922936026026388
0.7322371101407463,0.049673737488860586
0.7379381218309998,0.05011437116068333
0.7436391335212533,0.050450842261367514
0.7493401452115069,0.050767661738819636
0.7550411569017605,0.0543397177770802
0.7607421685920139,0.061252552903336095
0.7664431802822675,0.06067834329157076
0.7721441919725212,0.06041097534731692
0.7778452036627747,0.05982044781105223
0.7835462153530282,0.05970123165345634
0.7892472270432818,0.06007006578269252
0.7949482387335354,0.060287779266760384
0.8006492504237889,0.062859073562854
0.8063502621140424,0.06626122539002852
0.812051273804296,0.07036056477638186
0.8177522854945496,0.07262253725800295
0.823453297184803,0.07329807569507492
0.8291543088750566,0.07348137940938404
0.8348553205653102,0.07314412257788878
0.8405563322555637,0.0740238409986741
0.8462573439458172,0.07127916306610137
0.8519583556360708,0.07127916306610137
0.8576593673263244,0.07762959194470051
0.8633603790165779,0.08337866714630955
0.8690613907068314,0.08701746303410825
0.874762402397085,0.08746698830140752
0.8804634140873385,0.08759032888491518
0.886164425777592,0.08694274666050149
0.8918654374678456,0.08782915913218492
0.8975664491580992,0.09721983326555667
0.9032674608483527,0.1065614961415244
0.9089684725386062,0.10583840998357964
0.9146694842288599,0.1059843787054835
0.9203704959191135,0.11003694701133841
0.926071507609367,0.12175935836696307
0.9317725192996205,0.12762360185768293
0.9374735309898741,0.1327846615248018
0.9431745426801276,0.14316566837594802
0.9488755543703812,0.1551333732097351
0.9545765660606347,0.1804966059376222
0.9602775777508883,0.2280549019133812
0.9659785894411418,0.5279621745080918
0.9716796011313954,0.6729799332503676
0.9773806128216489,0.7320974799383827
0.9830816245119024,0.8443039644828592
0.988782636202156,1.218139270591865
