FPR,SNR_invCV_param
0.008111162821620903,12.074384581291945
0.011531275792295672,10.173193111466365
0.01495138876297044,12.348552429933022
0.01837150173364521,9.68373172324604
0.021791614704319978,8.502116222244915
0.025211727674994744,7.922868464291946
0.028631840645669517,4.550845999564044
0.03205195361634428,2.7337360045797188
0.035472066587019055,2.170396618717246
0.03889217955769382,1.8308745334727732
0.042312292528368586,1.678456971049057
0.04573240549904336,1.5515411020910332
0.049152518469718125,1.4730969941841545
0.0525726314403929,1.3958760550901654
0.05599274441106766,1.3694119568172147
0.059412857381742436,1.2519773520689172
0.06283297035241721,1.159356067170904
0.06625308332309197,1.1532961476571746
0.06967319629376674,1.1491840731540743
0.0730933092644415,1.1697355926706643
0.07651342223511627,1.107514729130948
0.07993353520579105,0.9780260851890841
0.08335364817646582,0.9621548309695195
0.08677376114714058,0.9443491519034379
0.09019387411781535,0.928778083523744
0.09361398708849011,0.9379613891263867
0.0970341000591649,0.9120309173266136
0.10045421302983966,0.8711230577725901
0.10387432600051442,0.8667468564015369
0.10729443897118919,0.747797563644083
0.11071455194186397,0.7597444961099775
0.11413466491253874,0.8032742906597803
0.1175547778832135,0.8013972021964129
0.12097489085388827,0.7985573188385122
0.12439500382456303,0.7916674373173558
0.12781511679523783,0.7876285820260598
0.1312352297659126,0.7685924685849453
0.13465534273658736,0.7293865379328828
0.13807545570726212,0.6929569189277283
0.1414955686779369,0.679251207536453
0.14491568164861166,0.64796407573439
0.14833579461928642,0.6393077649919003
0.15175590758996121,0.6405614422348006
0.15517602056063598,0.6385724847806173
0.15859613353131075,0.6476771200140822
0.1620162465019855,0.6399995201490354
0.16543635947266028,0.628088678764677
0.16885647244333504,0.5405694730851933
0.1722765854140098,0.5391234875604922
0.17569669838468457,0.5422495861405375
0.17911681135535934,0.5379041718860688
0.18253692432603413,0.5303402721482889
0.1859570372967089,0.530092213681182
0.18937715026738366,0.5125328287715604
0.19279726323805843,0.5154205342891632
0.1962173762087332,0.550118814289219
0.19963748917940796,0.4680447361156624
0.20305760215008273,0.46178496295506505
0.2064777151207575,0.45710449974514683
0.20989782809143226,0.44245118691183916
0.21331794106210705,0.43282326745424077
0.21673805403278182,0.42728489577916556
0.22015816700345658,0.40709216666781184
0.22357827997413135,0.3881009335863653
0.22699839294480612,0.3633056806858488
0.23041850591548088,0.36200400674380634
0.23383861888615565,0.3697535595828494
0.2372587318568304,0.375055068836569
0.24067884482750518,0.37191577262855363
0.24409895779817997,0.36643629500588465
0.24751907076885474,0.3455656873575722
0.2509391837395295,0.320108272798426
0.25435929671020424,0.3046362682251816
0.25777940968087903,0.30965096752553833
0.2611995226515538,0.3041988953084831
0.26461963562222857,0.3040140903046195
0.2680397485929033,0.2914434387584045
0.2714598615635781,0.27328818528285514
0.27487997453425284,0.2550667884873678
0.27830008750492763,0.25407779546723613
0.28172020047560237,0.2560030415648634
0.28514031344627716,0.25011990045132787
0.2885604264169519,0.23281240621457291
0.2919805393876267,0.22282270010075086
0.2954006523583015,0.21208760407521776
0.2988207653289762,0.20470492208755522
0.302240878299651,0.20552976650843377
0.30566099127032575,0.19607577943991045
0.30908110424100055,0.1822300590925806
0.3125012172116753,0.1731765846108367
0.3159213301823501,0.16922000020610573
0.3193414431530248,0.16002685432300207
0.3227615561236996,0.14908828908052355
0.3261816690943744,0.13771516353918425
0.32960178206504914,0.1340158149482276
0.33302189503572394,0.13367499889016585
0.3364420080063987,0.12916359636949942
0.33986212097707347,0.12761802505119912
0.3432822339477482,0.12725545286276718
0.346702346918423,0.12358567631493189
