FNR,SNR_invCV_param
3.674129231372165e-05,7.455361270027509
0.005360764852265366,7.0324205549457774
0.010684788412217011,4.63628782268142
0.016008811972168656,1.704806912692597
0.0213328355321203,1.5046344605231259
0.026656859092071945,1.265045879187907
0.03198088265202359,1.1986024020640442
0.037304906211975235,1.145909471742779
0.04262892977192688,1.1174824879901464
0.047952953331878524,0.9920029636813401
0.05327697689183017,0.9401607565958088
0.058601000451781814,0.9420105768266254
0.06392502401173346,0.950068860328702
0.06924904757168511,0.9303738744516218
0.07457307113163675,0.8806965327614568
0.07989709469158839,0.747797563644083
0.08522111825154004,0.7649249508818791
0.09054514181149169,0.7818531545060857
0.09586916537144333,0.7919723081185315
0.10119318893139496,0.7956697484918298
0.10651721249134662,0.7910008720790316
0.11184123605129827,0.7702148674097573
0.1171652596112499,0.7538780823069227
0.12248928317120154,0.6758133154968504
0.12781330673115318,0.6522732036236226
0.13313733029110483,0.6441779009725491
0.13846135385105648,0.6349494360405902
0.1437853774110081,0.6263700696437768
0.14910940097095976,0.6202737306163422
0.1544334245309114,0.6512770009289344
0.15975744809086304,0.6660959361105995
0.1650814716508147,0.6312807458043772
0.17040549521076634,0.6166713989455737
0.175729518770718,0.5557795592508934
0.18105354233066964,0.5510778918863211
0.18637756589062127,0.5270535049557551
0.19170158945057292,0.5232566815762579
0.19702561301052457,0.521342960329845
0.2023496365704762,0.5183328204487995
0.20767366013042785,0.5364447697748667
0.2129976836903795,0.6048011857038939
0.21832170725033115,0.5565284134971332
0.2236457308102828,0.550118814289219
0.22896975437023442,0.5367541108177728
0.23429377793018608,0.48181633303150706
0.23961780149013773,0.4755576431653672
0.24494182505008935,0.44780264979160717
0.25026584861004103,0.4406912133719733
0.2555898721699927,0.43773464664909273
0.26091389572994433,0.42948744548748585
0.266237919289896,0.4267636007085492
0.27156194284984764,0.4050558419615335
0.2768859664097993,0.39961400750963194
0.2822099899697509,0.3748341378795839
0.28753401352970254,0.3696188706188101
0.2928580370896542,0.3720308326414657
0.29818206064960584,0.3650360503072586
0.3035060842095575,0.3628507152464996
0.30883010776950914,0.37147782883136427
0.3141541313294608,0.3684551671384601
0.3194781548894124,0.35889638922968925
0.32480217844936404,0.3508110050992652
0.3301262020093157,0.31388846175598134
0.33545022556926735,0.3032913475321566
0.340774249129219,0.3044661672965127
0.34609827268917065,0.30543800555409667
0.3514222962491223,0.29889462719074705
0.35674631980907395,0.302626019103883
0.3620703433690256,0.2911225546791787
0.3673943669289772,0.27227824447903215
0.37271839048892885,0.2628256662418372
0.3780424140488805,0.25537153911813565
0.38336643760883216,0.25427250004375224
0.3886904611687838,0.2618611863735769
0.39401448472873546,0.257528699857624
0.3993385082886871,0.24994871815568737
0.4046625318486387,0.23173735366201093
0.40998655540859036,0.2215985000109549
0.415310578968542,0.21525515140207355
0.42063460252849366,0.21650246263470818
0.4259586260884453,0.214315759107006
0.43128264964839697,0.2059756396708472
0.4366066732083486,0.19522269936683606
0.44193069676830027,0.18565366393240332
0.4472547203282519,0.18300660854748602
0.4525787438882035,0.17759154303219366
0.45790276744815517,0.17171550351163173
0.4632267910081068,0.16626303861386857
0.46855081456805847,0.1615507568229229
0.4738748381280101,0.15818679835280408
0.4791988616879618,0.15577733623586695
0.4845228852479134,0.14984451574924337
0.489846908807865,0.1445813058660131
0.4951709323678167,0.13330804136468857
0.5004949559277683,0.12898397936772749
0.5058189794877199,0.1296894138868822
0.5111430030476716,0.1292904588624132
0.5164670266076232,0.12920659430793321
0.5217910501675749,0.13090347298110458
0.5271150737275265,0.1254373217645778
