FNR,SNR_invCV2_param
0.0031475040415421545,66.47830801441705
0.008376890939473606,62.19877270959984
0.013606277837405058,61.26694131792984
0.01883566473533651,5.589366026604776
0.024065051633267963,10.18471129302595
0.029294438531199417,12.629430779190914
0.034523825429130864,12.559051253736296
0.03975321232706232,9.86222684410964
0.04498259922499377,0.4303622749257179
0.050211986122925226,0.41188054690319176
0.05544137302085668,0.3860335476546403
0.06067075991878813,0.3440018217593049
0.06590014681671957,0.3133280653732483
0.07112953371465103,0.28054863493840904
0.07635892061258248,0.2650783346926321
0.08158830751051394,0.27893034205466055
0.08681769440844539,0.2903642810330436
0.09204708130637684,0.2941100163686941
0.0972764682043083,0.2941100163686941
0.10250585510223975,0.2325458953517042
0.1077352420001712,0.20137357300363093
0.11296462889810265,0.19140648643281735
0.1181940157960341,0.19144162090007014
0.12342340269396555,0.18372285839818994
0.128652789591897,0.17632772061126462
0.13388217648982845,0.17255113563389612
0.1391115633877599,0.15661181414880848
0.14434095028569136,0.14323329725401637
0.1495703371836228,0.14282652769422327
0.15479972408155426,0.1351805095497643
0.16002911097948572,0.13534854387582537
0.16525849787741717,0.13523848929570736
0.17048788477534862,0.13689661706080294
0.17571727167328008,0.13647462740627503
0.18094665857121153,0.12912141917452163
0.186176045469143,0.12950669082977845
0.19140543236707444,0.10634953491821932
0.1966348192650059,0.10392020571697766
0.20186420616293735,0.09394355245451681
0.2070935930608688,0.09318759349592814
0.21232297995880026,0.09622127712127526
0.21755236685673168,0.09637601212028712
0.22278175375466314,0.09475965378858207
0.2280111406525946,0.09365113036043193
0.23324052755052604,0.0969298654509475
0.2384699144484575,0.09548233798815427
0.24369930134638895,0.09770407616419303
0.2489286882443204,0.0845635663458905
0.25415807514225186,0.06866557095246022
0.2593874620401833,0.0703024219513952
0.26461684893811477,0.06792906135243432
0.2698462358360462,0.07026940314637457
0.2750756227339777,0.06994650603751824
0.28030500963190913,0.06415895124510272
0.2855343965298406,0.06003011890518256
0.29076378342777204,0.06752467788128115
0.2959931703257035,0.0653808852876587
0.30122255722363495,0.0653808852876587
0.3064519441215664,0.06097005223690636
0.31168133101949785,0.05040943373197265
0.3169107179174293,0.04637407847713014
0.32214010481536076,0.04637407847713014
0.3273694917132922,0.04625895750234697
0.33259887861122367,0.04485447985105879
0.3378282655091551,0.04789599663546538
0.3430576524070866,0.047065667780385706
0.34828703930501803,0.044058650392059306
0.3535164262029495,0.044582686109902965
0.35874581310088094,0.042341407844481246
0.3639751999988124,0.03904532908703461
0.36920458689674385,0.03655613605472365
0.3744339737946753,0.03435384889815193
0.37966336069260676,0.03237662613800698
0.3848927475905382,0.0297339850180778
0.39012213448846966,0.0295110737695637
0.3953515213864011,0.02944210902497743
0.40058090828433257,0.029064066175466908
0.405810295182264,0.027750707659150966
0.4110396820801955,0.0267174378959576
0.41626906897812693,0.028171222052659952
0.4214984558760584,0.0279689207033664
0.4267278427739898,0.028159260946723774
0.43195722967192124,0.02767736774615523
0.4371866165698527,0.023369428143623514
0.44241600346778415,0.021045615455342837
0.4476453903657156,0.019731192688747276
0.45287477726364705,0.01855502536102391
0.4581041641615785,0.016705751292066702
0.46333355105950996,0.016125010981021853
0.4685629379574414,0.01570610986862135
0.47379232485537287,0.015166347262425465
0.4790217117533043,0.015507492031312672
0.4842510986512358,0.016271066122406815
0.48948048554916723,0.017579250457572186
0.4947098724470987,0.017553815842799043
0.49993925934503014,0.019208020238227104
0.5051686462429615,0.018462373463785618
0.510398033140893,0.016445033429344242
0.5156274200388244,0.015042827034358061
0.520856806936756,0.014649205762306633
