FNR,SNR_power_param
0.0031475040415421545,0.9528594078209169
0.008376890939473606,0.895726857556293
0.013606277837405058,0.8793936990242699
0.01883566473533651,0.1370387296010221
0.024065051633267963,0.10682237811247859
0.029294438531199417,0.08950441826292735
0.034523825429130864,0.08101641520040988
0.03975321232706232,0.07212511249357324
0.04498259922499377,0.06107757086780847
0.050211986122925226,0.0739771191770958
0.05544137302085668,0.08281469810018131
0.06067075991878813,0.07086246441859696
0.06590014681671957,0.06260978314241909
0.07112953371465103,0.04361644823318712
0.07635892061258248,0.023884168322469597
0.08158830751051394,0.05215219553821265
0.08681769440844539,0.09524577958882108
0.09204708130637684,0.13356994742674644
0.0972764682043083,0.13356994742674644
0.10250585510223975,0.0929753506580382
0.1077352420001712,0.038164110612746265
0.11296462889810265,0.021233823820957336
0.1181940157960341,0.020614390477290308
0.12342340269396555,0.01087235997962705
0.128652789591897,0.008925096346970564
0.13388217648982845,0.008731212592809581
0.1391115633877599,0.009178844007218684
0.14434095028569136,0.007754489787769785
0.1495703371836228,0.020883694517992102
0.15479972408155426,0.02133672791624569
0.16002911097948572,0.023482742481498498
0.16525849787741717,0.02235725228780143
0.17048788477534862,0.028080101132248014
0.17571727167328008,0.03092285157626305
0.18094665857121153,0.026780388116900866
0.186176045469143,0.04193705484628228
0.19140543236707444,0.008032918649154173
0.1966348192650059,0.011278686664622258
0.20186420616293735,0.005594319692428595
0.2070935930608688,0.006473493315703434
0.21232297995880026,0.020610179319053727
0.21755236685673168,0.021455639408557995
0.22278175375466314,0.018287583933918963
0.2280111406525946,0.01664535837605905
0.23324052755052604,0.02464834457494761
0.2384699144484575,0.023331641224830574
0.24369930134638895,0.02860486140418458
0.2489286882443204,0.024524261660349482
0.25415807514225186,0.0025008455573800165
0.2593874620401833,0.015862540582060512
0.26461684893811477,0.01730684003957816
0.2698462358360462,0.022234509961450145
0.2750756227339777,0.021796511417861233
0.28030500963190913,0.008563522979878998
0.2855343965298406,0.0023064583275249485
0.29076378342777204,0.018042998813070265
0.2959931703257035,0.013767211213180749
0.30122255722363495,0.013767211213180749
0.3064519441215664,0.012594309366948542
0.31168133101949785,0.006558547075467315
0.3169107179174293,0.006334616692441253
0.32214010481536076,0.006334616692441253
0.3273694917132922,0.010352785464568501
0.33259887861122367,0.007983286746153045
0.3378282655091551,0.012386919269061838
0.3430576524070866,0.011048239299952134
0.34828703930501803,0.007608330932464789
0.3535164262029495,0.008678605218039337
0.35874581310088094,0.0033663357091533574
0.3639751999988124,0.005434316373462492
0.36920458689674385,0.003942727661953539
0.3744339737946753,0.0036073716118418787
0.37966336069260676,0.0025962325108799715
0.3848927475905382,0.0006895553957481824
0.39012213448846966,0.003275288953115113
0.3953515213864011,0.004541563211758552
0.40058090828433257,0.00636811935171404
0.405810295182264,0.006690574383407529
0.4110396820801955,0.004550508957985247
0.41626906897812693,0.009471611158052529
0.4214984558760584,0.013255782730264063
0.4267278427739898,0.013860763192561357
0.43195722967192124,0.013438236011390905
0.4371866165698527,0.006360511037368303
0.44241600346778415,0.0024996949077249605
0.4476453903657156,0.0003206703867093952
0.45287477726364705,0.001955085193404353
0.4581041641615785,0.0016619010545222775
0.46333355105950996,0.001607247739656246
0.4685629379574414,0.0016330671186005877
0.47379232485537287,0.00029797777936547715
0.4790217117533043,0.0005248343760821748
0.4842510986512358,0.0015965086155504081
0.48948048554916723,0.004074357963570574
0.4947098724470987,0.0063303323492152385
0.49993925934503014,0.010621193439330559
0.5051686462429615,0.00888269194989336
0.510398033140893,0.006411384046129219
0.5156274200388244,0.0026535901194705024
0.520856806936756,0.002264435198151671
