Dice,SNR_RMSpower_param
0.4679824457919449,0.01156867068787806
0.47309678006894335,0.011718062819666383
0.4782111143459417,0.012112942643746363
0.48332544862294013,0.012532667354788515
0.4884397828999385,0.01258048435756535
0.4935541171769369,0.012307039277228073
0.4986684514539353,0.012080543445949566
0.5037827857309337,0.012016406899080746
0.5088971200079321,0.011917139063159528
0.5140114542849304,0.012222526886417152
0.5191257885619289,0.012421989118134
0.5242401228389273,0.013094483081296453
0.5293544571159257,0.013303423872161768
0.534468791392924,0.014260988158560032
0.5395831256699225,0.01497337059055974
0.5446974599469209,0.015503102791335916
0.5498117942239192,0.01579648299285512
0.5549261285009177,0.015559295150272484
0.5600404627779161,0.015683726830647816
0.5651547970549144,0.01580943853170967
0.5702691313319128,0.01580943853170967
0.5753834656089113,0.016077178223762027
0.5804977998859097,0.016455392155801267
0.585612134162908,0.017353822683267073
0.5907264684399065,0.017877941826816814
0.5958408027169049,0.01873209983325757
0.6009551369939032,0.0192163650338959
0.6060694712709016,0.019171465720570702
0.6111838055479001,0.01991075496522946
0.6162981398248984,0.0205832036789781
0.6214124741018968,0.020113113331691374
0.6265268083788953,0.02033233331853185
0.6316411426558937,0.020261484897017918
0.636755476932892,0.020305580609014755
0.6418698112098904,0.021917326776034012
0.6469841454868888,0.0233839634827613
0.6520984797638872,0.023990301060511785
0.6572128140408856,0.023903562904408867
0.6623271483178841,0.02407520924852928
0.6674414825948825,0.02426236800115443
0.6725558168718808,0.024272323455834247
0.6776701511488792,0.024384018835582028
0.6827844854258776,0.023994081961365175
0.687898819702876,0.025706368797786067
0.6930131539798744,0.026641869094106912
0.6981274882568728,0.028241038749516754
0.7032418225338712,0.028724564743610438
0.7083561568108696,0.02854242496164739
0.713470491087868,0.028587988690988227
0.7185848253648663,0.0291081033504971
0.7236991596418647,0.02899783067620737
0.7288134939188632,0.029187354242310122
0.7339278281958616,0.03032779229560012
0.73904216247286,0.03004263857517112
0.7441564967498584,0.03158155604332509
0.7492708310268568,0.03200401539264036
0.7543851653038551,0.034101921650590186
0.7594994995808535,0.034632665632427756
0.764613833857852,0.03434083159098026
0.7697281681348503,0.03460772219588414
0.7748425024118488,0.034736476500734255
0.7799568366888472,0.03596310926148232
0.7850711709658456,0.0370945553041964
0.7901855052428439,0.03816666616161805
0.7952998395198423,0.04019480240313473
0.8004141737968408,0.04085835118346054
0.8055285080738391,0.04152303342208164
0.8106428423508376,0.04159769515034483
0.815757176627836,0.0415906921519373
0.8208715109048343,0.04418361777736527
0.8259858451818327,0.04677979925043285
0.8311001794588311,0.048292267562371934
0.8362145137358294,0.04965991555306328
0.8413288480128279,0.049751437581386254
0.8464431822898263,0.05136071282351869
0.8515575165668248,0.054309531820339194
0.8566718508438231,0.056748249989393346
0.8617861851208215,0.059555287606529894
0.8669005193978199,0.062336627546569684
0.8720148536748182,0.06494478887952974
0.8771291879518167,0.06909514921695277
0.8822435222288151,0.0721030151001897
0.8873578565058136,0.07702715833706203
0.8924721907828119,0.08557598983463684
0.8975865250598103,0.09465791219191906
0.9027008593368087,0.102648353041226
0.907815193613807,0.11492752200948593
0.9129295278908055,0.1332680687775919
0.9180438621678039,0.15063114187253718
0.9231581964448023,0.17560954956858776
0.9282725307218007,0.19896153246736076
0.9333868649987991,0.2313403326807117
0.9385011992757974,0.26227411236428283
0.9436155335527958,0.30907563416176215
0.9487298678297942,0.36599090094096026
0.9538442021067927,0.460552304194513
0.958958536383791,0.6426177444025823
0.9640728706607895,0.8963874263818176
0.9691872049377879,0.9883710064860995
0.9743015392147862,1.097649308995713
