FPR,SNR_power_param
0.011612703056091129,0.0017865156750935
0.014273947506445346,0.0016945059617815
0.016935191956799562,0.049802017624081936
0.019596436407153778,2.6162996673200434
0.022257680857507997,2.0084505675582536
0.024918925307862216,1.8103180459833228
0.02758016975821643,1.651404720097654
0.030241414208570648,1.3393732170845152
0.03290265865892487,1.0393590711223677
0.03556390310927908,0.9396732336996225
0.0382251475596333,0.8508607099054664
0.04088639200998752,0.6327881613815053
0.04354763646034173,0.929217582059523
0.04620888091069595,0.9019678501116251
0.04887012536105017,0.6560626853085663
0.05153136981140438,0.6209768840988943
0.0541926142617586,0.5158439047985224
0.05685385871211282,0.6072744014998689
0.05951510316246703,0.5919219603812385
0.06217634761282125,0.5370024153670189
0.06483759206317548,0.3917316215019797
0.06749883651352968,0.38434462801069436
0.0701600809638839,0.32206133960876954
0.07282132541423812,0.34344609711420987
0.07548256986459234,0.292411660643418
0.07814381431494656,0.26394501522062186
0.08080505876530078,0.26142882320068256
0.083466303215655,0.16336697453706364
0.08612754766600922,0.16005880142612175
0.08878879211636342,0.18761710240616258
0.09145003656671764,0.17627677294074265
0.09411128101707186,0.1495602698085185
0.09677252546742608,0.12399313144198017
0.0994337699177803,0.10654119618421921
0.10209501436813452,0.12055569114130436
0.10475625881848874,0.13527584323934802
0.10741750326884295,0.09274283805374042
0.11007874771919716,0.08218504300024897
0.11273999216955138,0.05301808191925125
0.1154012366199056,0.048561194540057584
0.11806248107025982,0.05592316412271836
0.12072372552061404,0.05464806576418548
0.12338496997096825,0.05251619318371785
0.12604621442132247,0.049266411880493785
0.12870745887167667,0.04690559754970731
0.1313687033220309,0.053248226208887056
0.1340299477723851,0.03254682164695099
0.13669119222273934,0.03734386985950725
0.13935243667309355,0.015562521145601587
0.14201368112344778,0.013858961336461167
0.144674925573802,0.017639819280543874
0.14733617002415622,0.016034264453145482
0.14999741447451043,0.0157520614654026
0.15265865892486463,0.01931969610640122
0.15531990337521887,0.008353194268830801
0.15798114782557307,0.01259344098334838
0.1606423922759273,0.03382174102067646
0.1633036367262815,0.02937472398966388
0.16596488117663571,0.03476571644088912
0.16862612562698995,0.027586568563112965
0.17128737007734415,0.013230271012854521
0.1739486145276984,0.0129912616867057
0.1766098589780526,0.010917987269177771
0.17927110342840682,0.011534149953796318
0.18193234787876103,0.008237598703134452
0.18459359232911524,0.016582297396433937
0.18725483677946947,0.012258598722885972
0.18991608122982367,0.010825055181457814
0.1925773256801779,0.01408757496647733
0.1952385701305321,0.008164169016208946
0.19789981458088635,0.014119700104636371
0.20056105903124055,0.01665633802018055
0.20322230348159476,0.015427612900790588
0.205883547931949,0.020239220833315568
0.2085447923823032,0.009593446625593267
0.21120603683265743,0.007825501119137292
0.21386728128301163,0.00874490765844809
0.21652852573336584,0.006170119029752555
0.21918977018372007,0.006127536307899525
0.22185101463407428,0.006312914596673467
0.2245122590844285,0.002855215461461819
0.22717350353478272,0.0028319839352938998
0.22983474798513695,0.006013060260545473
0.23249599243549116,0.006158139758673872
0.23515723688584536,0.009452245197957454
0.2378184813361996,0.007198159167237899
0.2404797257865538,0.00462721879835305
0.24314097023690803,0.0043968778076181655
0.24580221468726224,0.001951600957983657
0.24846345913761647,0.0029991972872344813
0.2511247035879707,0.005952945946854281
0.2537859480383249,0.005773242169030979
0.2564471924886791,0.006190703110709419
0.2591084369390333,0.007024912301620158
0.26176968138938755,0.0014832451982209672
0.26443092583974176,0.003283590253594039
0.26709217029009596,0.002906927052382299
0.26975341474045017,0.0032297300823697387
0.27241465919080443,0.0039344936825733735
0.27507590364115864,0.0021861181642184977
