FNR,Cohend_est
0.0031475040415421545,2.127931388424764
0.008376890939473606,2.01259211136687
0.013606277837405058,1.9858497977679395
0.01883566473533651,0.5014123674217484
0.024065051633267963,0.4938515766578934
0.029294438531199417,0.4724319623612928
0.034523825429130864,0.45665300387017577
0.03975321232706232,0.36932224367867567
0.04498259922499377,0.2379545247567325
0.050211986122925226,0.2293516601985972
0.05544137302085668,0.21767200820320018
0.06067075991878813,0.20706270268627383
0.06590014681671957,0.20076998153364098
0.07112953371465103,0.19477580819250323
0.07635892061258248,0.1944303152318818
0.08158830751051394,0.18978208853019443
0.08681769440844539,0.17982121575339668
0.09204708130637684,0.17205808240535372
0.0972764682043083,0.17205808240535372
0.10250585510223975,0.16068320856356957
0.1077352420001712,0.15964301468603306
0.11296462889810265,0.15871164895800255
0.1181940157960341,0.15814801594761202
0.12342340269396555,0.1572771149237112
0.128652789591897,0.15292312940981412
0.13388217648982845,0.14991186504246676
0.1391115633877599,0.14670519938862753
0.14434095028569136,0.1430568435109289
0.1495703371836228,0.1395140616460889
0.15479972408155426,0.13504782868933926
0.16002911097948572,0.13384412118457278
0.16525849787741717,0.1324740400253057
0.17048788477534862,0.13151588065670086
0.17571727167328008,0.13011932548442207
0.18094665857121153,0.126736119387396
0.186176045469143,0.12148597129989884
0.19140543236707444,0.11882130425159756
0.1966348192650059,0.1170708765171178
0.20186420616293735,0.11477799121514402
0.2070935930608688,0.11403043072279193
0.21232297995880026,0.1129191115302936
0.21755236685673168,0.11103893932015003
0.22278175375466314,0.11002013331721203
0.2280111406525946,0.1081809065501767
0.23324052755052604,0.10681965064621035
0.2384699144484575,0.10629039037888795
0.24369930134638895,0.1046035082990126
0.2489286882443204,0.10149988451280642
0.25415807514225186,0.10014023476807322
0.2593874620401833,0.09796179280709674
0.26461684893811477,0.09549209236439457
0.2698462358360462,0.0948171162555289
0.2750756227339777,0.09390997393094462
0.28030500963190913,0.09387386580328025
0.2855343965298406,0.09258065706786918
0.29076378342777204,0.0889657358251093
0.2959931703257035,0.08917303358157834
0.30122255722363495,0.08917303358157834
0.3064519441215664,0.08705891167936208
0.31168133101949785,0.08232605497656417
0.3169107179174293,0.0804345986525318
0.32214010481536076,0.0804345986525318
0.3273694917132922,0.07771478298197129
0.33259887861122367,0.07693987746213178
0.3378282655091551,0.0768230101118873
0.3430576524070866,0.07616732902242339
0.34828703930501803,0.07463440340144592
0.3535164262029495,0.07345552565591572
0.35874581310088094,0.07153297445371964
0.3639751999988124,0.0699516626454904
0.36920458689674385,0.06939849920385961
0.3744339737946753,0.06760548620889223
0.37966336069260676,0.06694329394466633
0.3848927475905382,0.06524562839427754
0.39012213448846966,0.06384329859419127
0.3953515213864011,0.06333563150166699
0.40058090828433257,0.06067854982670785
0.405810295182264,0.05970520308129327
0.4110396820801955,0.05821506602384829
0.41626906897812693,0.0572866454428353
0.4214984558760584,0.054516337309414874
0.4267278427739898,0.053076293728898376
0.43195722967192124,0.05325448068373294
0.4371866165698527,0.05151011512170115
0.44241600346778415,0.05046805077091299
0.4476453903657156,0.0504812872157533
0.45287477726364705,0.049090962618497505
0.4581041641615785,0.04764760808416479
0.46333355105950996,0.04716360836321821
0.4685629379574414,0.04632018636903217
0.47379232485537287,0.04495853756561871
0.4790217117533043,0.04352371100404605
0.4842510986512358,0.042457133093507606
0.48948048554916723,0.0415528706590068
0.4947098724470987,0.0401817560258796
0.49993925934503014,0.03945288381681874
0.5051686462429615,0.03985382257188658
0.510398033140893,0.03850794260550662
0.5156274200388244,0.03816100672846374
0.520856806936756,0.03851510397676967
