FPR,SNR_power_est
0.011612703056091129,0.8342692700428177
0.014273947506445346,0.8534300127204612
0.016935191956799562,1.117676644649438
0.019596436407153778,1.3168972325008366
0.022257680857507997,1.2636456734713268
0.024918925307862216,1.2248651657589191
0.02758016975821643,1.1857501195513827
0.030241414208570648,1.1224135345956745
0.03290265865892487,1.0599401173650482
0.03556390310927908,1.0418296499618223
0.0382251475596333,1.026955600272999
0.04088639200998752,1.0215605594875223
0.04354763646034173,1.0166297012101764
0.04620888091069595,1.0036257929944898
0.04887012536105017,1.0017364131436908
0.05153136981140438,1.0046379090506172
0.0541926142617586,1.004860143713756
0.05685385871211282,1.0088849526691435
0.05951510316246703,1.0020394455508388
0.06217634761282125,1.0008179623773832
0.06483759206317548,0.9971287756866068
0.06749883651352968,0.9988449063794795
0.0701600809638839,1.0009979932954098
0.07282132541423812,0.9984431168244329
0.07548256986459234,0.9968213715401857
0.07814381431494656,0.996223444269312
0.08080505876530078,0.9986973899087047
0.083466303215655,0.997468117335526
0.08612754766600922,0.9985442640826327
0.08878879211636342,0.9995919259796184
0.09145003656671764,0.9972529082844278
0.09411128101707186,0.998195884367079
0.09677252546742608,0.9981613700753041
0.0994337699177803,0.997247444905864
0.10209501436813452,0.9988995461843451
0.10475625881848874,0.9987839698223907
0.10741750326884295,0.9995157412707459
0.11007874771919716,1.0008432740072932
0.11273999216955138,1.000100931222878
0.1154012366199056,0.999584699396751
0.11806248107025982,0.999647725289128
0.12072372552061404,0.9993785705637084
0.12338496997096825,0.9995576879265172
0.12604621442132247,1.0001221519277819
0.12870745887167667,0.999559195342853
0.1313687033220309,0.9997865123093438
0.1340299477723851,0.9995423570913412
0.13669119222273934,0.9992705877382001
0.13935243667309355,0.9997621704647356
0.14201368112344778,0.9989372320446952
0.144674925573802,0.9993969650171844
0.14733617002415622,0.9996015407831548
0.14999741447451043,0.9993793572073939
0.15265865892486463,0.99962483245643
0.15531990337521887,1.000198129697156
0.15798114782557307,0.9997710477935882
0.1606423922759273,1.0006337844992481
0.1633036367262815,1.0007359165643612
0.16596488117663571,1.0004830165939809
0.16862612562698995,1.000784179217828
0.17128737007734415,1.0002298742914428
0.1739486145276984,1.0000342194690768
0.1766098589780526,0.9993969328785122
0.17927110342840682,0.9996817402411259
0.18193234787876103,0.9994705890019263
0.18459359232911524,0.9997189493870057
0.18725483677946947,0.9997399259976256
0.18991608122982367,0.9997475649692208
0.1925773256801779,0.9997844161819245
0.1952385701305321,0.9996825103846994
0.19789981458088635,0.9998501076696893
0.20056105903124055,0.9999376198704094
0.20322230348159476,1.0004110331062992
0.205883547931949,1.0004277537861959
0.2085447923823032,1.0004078967655559
0.21120603683265743,1.000137028081525
0.21386728128301163,0.9996943614374721
0.21652852573336584,0.9996836322869878
0.21918977018372007,0.9995860605848113
0.22185101463407428,0.9995935901053665
0.2245122590844285,0.9997822548111638
0.22717350353478272,0.999709899782993
0.22983474798513695,0.9999172430592724
0.23249599243549116,0.999946185080981
0.23515723688584536,0.9996642734876403
0.2378184813361996,1.0000643000068699
0.2404797257865538,1.0000326487038143
0.24314097023690803,0.9999832412820107
0.24580221468726224,1.0000700324752927
0.24846345913761647,0.9999259761727624
0.2511247035879707,0.9996343420884142
0.2537859480383249,0.9997818770306319
0.2564471924886791,0.9997782369982207
0.2591084369390333,0.9997992028341314
0.26176968138938755,1.0000924653558811
0.26443092583974176,1.000044237185053
0.26709217029009596,0.9998512313906753
0.26975341474045017,0.9996286113719994
0.27241465919080443,0.9996950489937453
0.27507590364115864,0.9994665637439771
