Dice,SNR_invCV2_param
0.4679824457919449,0.015042827034358061
0.47309678006894335,0.015904396987978135
0.4782111143459417,0.017428090666464127
0.48332544862294013,0.018517313795633365
0.4884397828999385,0.018421267140024025
0.4935541171769369,0.01694833724778925
0.4986684514539353,0.015794938678882525
0.5037827857309337,0.0156380212893125
0.5088971200079321,0.01532888538664731
0.5140114542849304,0.0164037262231757
0.5191257885619289,0.016879088324980036
0.5242401228389273,0.019467633219473774
0.5293544571159257,0.020118124618921766
0.534468791392924,0.0232264027918868
0.5395831256699225,0.026459061911126257
0.5446974599469209,0.02824589893162607
0.5498117942239192,0.029375713035356597
0.5549261285009177,0.028833753148033468
0.5600404627779161,0.02811733514787772
0.5651547970549144,0.028152822460020127
0.5702691313319128,0.028152822460020127
0.5753834656089113,0.028526108537735163
0.5804977998859097,0.02968687905232539
0.585612134162908,0.03348989880427724
0.5907264684399065,0.035519641205479215
0.5958408027169049,0.03850889846804631
0.6009551369939032,0.04034803547548451
0.6060694712709016,0.03995641593829863
0.6111838055479001,0.0445621753169927
0.6162981398248984,0.04837711500083153
0.6214124741018968,0.04620191518315576
0.6265268083788953,0.04689786858155639
0.6316411426558937,0.04613874248652567
0.636755476932892,0.04598918378483722
0.6418698112098904,0.05425376886259474
0.6469841454868888,0.062035553616461014
0.6520984797638872,0.06497606133569107
0.6572128140408856,0.06396690981510138
0.6623271483178841,0.06595846464811005
0.6674414825948825,0.06798816938781482
0.6725558168718808,0.06801445216076456
0.6776701511488792,0.06924032532950991
0.6827844854258776,0.06468878980992757
0.687898819702876,0.07690001522127622
0.6930131539798744,0.08095974566760995
0.6981274882568728,0.08995542333714103
0.7032418225338712,0.09311423619344568
0.7083561568108696,0.09036892938420016
0.713470491087868,0.09106232448743748
0.7185848253648663,0.09844271993519528
0.7236991596418647,0.09665322311615814
0.7288134939188632,0.09908574784490967
0.7339278281958616,0.10612255229988043
0.73904216247286,0.10210461780521879
0.7441564967498584,0.11604830617093359
0.7492708310268568,0.11744794610126484
0.7543851653038551,0.13208120497069642
0.7594994995808535,0.13612277069381598
0.764613833857852,0.13096693410223448
0.7697281681348503,0.13540661138990004
0.7748425024118488,0.13732390174145617
0.7799568366888472,0.14485148424982355
0.7850711709658456,0.15320091014893372
0.7901855052428439,0.15933038309052394
0.7952998395198423,0.17635437197090312
0.8004141737968408,0.18175623589223494
0.8055285080738391,0.19438227617795534
0.8106428423508376,0.1959233240259256
0.815757176627836,0.19579706551340306
0.8208715109048343,0.22795960901672585
0.8259858451818327,0.25383098860055936
0.8311001794588311,0.2708456471259268
0.8362145137358294,0.2883370948439691
0.8413288480128279,0.29019442080526026
0.8464431822898263,0.3042277815161934
0.8515575165668248,0.3403316086657315
0.8566718508438231,0.36866802788195524
0.8617861851208215,0.40546376698274095
0.8669005193978199,0.4535499960826896
0.8720148536748182,0.4977126019035659
0.8771291879518167,0.5648868878730802
0.8822435222288151,0.6152142426669899
0.8873578565058136,0.6907713260448548
0.8924721907828119,0.8814413769287975
0.8975865250598103,1.1037157516335956
0.9027008593368087,1.269630224888229
0.907815193613807,1.6369519727283262
0.9129295278908055,2.214532594137077
0.9180438621678039,2.8595624878315893
0.9231581964448023,3.8882300024759533
0.9282725307218007,5.133101259448268
0.9333868649987991,6.9154572377594
0.9385011992757974,9.075927935277697
0.9436155335527958,13.121564036719963
0.9487298678297942,17.79401779253091
0.9538442021067927,29.69616264423879
0.958958536383791,61.12621262053861
0.9640728706607895,126.27564178807046
0.9691872049377879,146.59190424575883
0.9743015392147862,174.27545450816248
