FNR,SNR_invCV_param
0.0,5.99094355118852
0.003726705154716716,5.900656908280058
0.007453410309433432,3.1105648633929466
0.011180115464150148,0.915026379878743
0.014906820618866863,0.7832442078436082
0.01863352577358358,0.7330719741596383
0.022360230928300296,0.6885497680834953
0.02608693608301701,0.6397680004139599
0.029813641237733727,0.6344348865570725
0.033540346392450446,0.5916303200552689
0.03726705154716716,0.5710868231081293
0.04099375670188388,0.5353391348460583
0.04472046185660059,0.5304242661373786
0.04844716701131731,0.5249870741922548
0.05217387216603402,0.5097563188215061
0.05590057732075074,0.540606084962886
0.059627282475467454,0.5227776285818817
0.06335398763018417,0.4616106566077173
0.06708069278490089,0.4634646510345675
0.0708073979396176,0.4509370928822489
0.07453410309433432,0.4415335185046438
0.07826080824905103,0.44106493966812216
0.08198751340376775,0.4193800695378986
0.08571421855848446,0.41629829718918704
0.08944092371320118,0.39054610261071826
0.09316762886791789,0.37738900276059406
0.09689433402263462,0.3718195785964739
0.10062103917735132,0.3689444757025591
0.10434774433206805,0.37525031395082964
0.10807444948678475,0.3696082553761556
0.11180115464150148,0.36486957810679327
0.11552785979621819,0.3683179009232764
0.11925456495093491,0.3488096568190589
0.12298127010565163,0.34644761353838904
0.12670797526036834,0.33887900593869547
0.13043468041508505,0.3299738764919605
0.13416138556980178,0.31663287938577855
0.1378880907245185,0.31186217605149513
0.1416147958792352,0.31487735819245816
0.1453415010339519,0.3070878621603636
0.14906820618866864,0.3173839960255506
0.15279491134338535,0.3081242632724305
0.15652161649810206,0.3035297291301472
0.16024832165281877,0.30551541229173135
0.1639750268075355,0.30262420242996607
0.16770173196225222,0.2912538560422084
0.17142843711696892,0.2802463091738976
0.17515514227168563,0.2535923430591394
0.17888184742640237,0.2511285164922086
0.18260855258111908,0.25450132824693383
0.18633525773583579,0.25124763332324807
0.19006196289055252,0.25695517569743376
0.19378866804526923,0.2603091995768431
0.19751537319998594,0.2618460582249414
0.20124207835470265,0.26134657937920563
0.20496878350941938,0.25383295964411984
0.2086954886641361,0.2399254697997632
0.2124221938188528,0.22650944792066813
0.2161488989735695,0.21728147575107454
0.21987560412828625,0.21105274328487972
0.22360230928300295,0.2118721710769223
0.22732901443771966,0.2060255247697308
0.23105571959243637,0.20296047324543762
0.2347824247471531,0.21223772426027443
0.23850912990186982,0.21390574998942638
0.24223583505658652,0.21411471381566116
0.24596254021130326,0.20682647772512713
0.24968924536601997,0.20211187305785522
0.2534159505207367,0.19149769509381942
0.2571426556754534,0.18417668740609333
0.2608693608301701,0.17539052811412828
0.26459606598488683,0.1676797298515317
0.26832277113960357,0.16813468541289045
0.27204947629432025,0.1707698212272163
0.275776181449037,0.17238720815145905
0.27950288660375366,0.17452894671291114
0.2832295917584704,0.17599457765828
0.28695629691318714,0.15807772541870588
0.2906830020679038,0.16118772647542698
0.29440970722262055,0.15898045138948602
0.2981364123773373,0.15898045138948602
0.30186311753205397,0.1616057469558505
0.3055898226867707,0.1521290747808004
0.30931652784148744,0.15080414152854943
0.3130432329962041,0.14177583999617144
0.31676993815092086,0.13662650618854344
0.32049664330563754,0.13169651651666436
0.3242233484603543,0.12965302019572333
0.327950053615071,0.1293953454618847
0.3316767587697877,0.12627648959008012
0.33540346392450443,0.1274237017006595
0.33913016907922117,0.12303655365791737
0.34285687423393785,0.12812264921341926
0.3465835793886546,0.1311808563708096
0.35031028454337126,0.13571536372035803
0.354036989698088,0.13124077284940294
0.35776369485280474,0.12702185123109425
0.3614904000075214,0.11639767891403174
0.36521710516223815,0.12086284794583824
0.3689438103169549,0.12086284794583824
