FPR,Cohend_est
0.10866963632737185,2.6930358224608817
0.11200250180371184,2.7249710059615246
0.11533536728005181,2.8017733573484946
0.1186682327563918,2.8411486782211774
0.12200109823273177,2.6754764134483104
0.12533396370907174,2.405381670002035
0.12866682918541172,1.874232484450025
0.1319996946617517,1.2442631084076345
0.1353325601380917,0.8605330861669622
0.13866542561443168,0.727561639312792
0.14199829109077164,0.6225099797415676
0.14533115656711162,0.5834317699067914
0.1486640220434516,0.5417205761772879
0.1519968875197916,0.5446819210032794
0.15532975299613155,0.4638200841755046
0.15866261847247154,0.5439565099875605
0.16199548394881153,0.5604055439015839
0.1653283494251515,0.4727064115323609
0.1686612149014915,0.5295448683432291
0.17199408037783148,0.5244150505468567
0.17532694585417144,0.6546718200160474
0.17865981133051143,0.4801914039001588
0.18199267680685138,0.49077343844429594
0.18532554228319137,0.28156018138528194
0.18865840775953135,0.2797295575757243
0.19199127323587134,0.27153592812427363
0.19532413871221133,0.268594774221668
0.1986570041885513,0.4730265764826584
0.2019898696648913,0.5067399824457346
0.20532273514123126,0.6392255109965047
0.20865560061757124,0.586408388691386
0.2119884660939112,0.23628076860143893
0.21532133157025118,0.23247779750280692
0.21865419704659117,0.44450889233330987
0.22198706252293116,0.4592992676704679
0.22531992799927114,0.49568791841273946
0.22865279347561113,0.6482928725358705
0.2319856589519511,0.2046782255814797
0.2353185244282911,0.20192647670301517
0.23865138990463103,0.19634663309692935
0.24198425538097101,0.1951211634958462
0.245317120857311,0.19256984494123275
0.24864998633365099,0.1909674894749485
0.25198285180999097,0.18644523863733517
0.25531571728633096,0.1812724175051163
0.25864858276267094,0.174657733112708
0.26198144823901093,0.16795739661750797
0.2653143137153509,0.16359681582302021
0.2686471791916909,0.15795237168298198
0.27198004466803083,0.15730219975312548
0.2753129101443708,0.1554551852803913
0.2786457756207108,0.1529262338553985
0.2819786410970508,0.15133928205300487
0.28531150657339077,0.14717504320149644
0.28864437204973076,0.1440248700902446
0.29197723752607074,0.14230348658022826
0.29531010300241073,0.13694809045868453
0.2986429684787507,0.13473441571216685
0.30197583395509064,0.1302421760536541
0.30530869943143063,0.12976977850078086
0.3086415649077706,0.12602779559131977
0.3119744303841106,0.12497722051174297
0.3153072958604506,0.12242109363265764
0.3186401613367906,0.11877818586108373
0.32197302681313056,0.11468204401371568
0.32530589228947054,0.11363872947429267
0.32863875776581053,0.10931353000209135
0.33197162324215046,0.10809936306155021
0.33530448871849045,0.10692757092947833
0.33863735419483043,0.1059165374595592
0.3419702196711704,0.10012981346666114
0.3453030851475104,0.09734485737964053
0.3486359506238504,0.09579480107052768
0.3519688161001904,0.09382018212241987
0.35530168157653036,0.09310536482787304
0.35863454705287034,0.08990296913170553
0.36196741252921033,0.08665846636192008
0.3653002780055503,0.08228756669728227
0.36863314348189025,0.0806532406148304
0.37196600895823023,0.079564673063582
0.3752988744345702,0.07815812236510863
0.3786317399109102,0.07585461426646942
0.3819646053872502,0.07234005316452266
0.3852974708635902,0.07085791491413854
0.38863033633993016,0.0681435917922512
0.39196320181627015,0.06404023777533324
0.39529606729261013,0.0620054795597759
0.39862893276895006,0.06134359793804715
0.40196179824529005,0.05817876051034183
0.40529466372163003,0.05584614678527282
0.40862752919797,0.05249078363882159
0.41196039467431,0.05023901666294835
0.41529326015065,0.04814478343540381
0.41862612562699,0.04761225762610062
0.42195899110332996,0.04420344776929499
0.42529185657966995,0.04405119902451475
0.42862472205600993,0.043616418366854336
0.43195758753234986,0.04133929060420696
0.43529045300868985,0.04093036196878282
0.43862331848502983,0.038481097768533
