FPR,SNR_power_param
0.10866963632737185,0.9800274855611328
0.11200250180371184,1.035690517192405
0.11533536728005181,1.1589717050857644
0.1186682327563918,1.2947026165083766
0.12200109823273177,1.3498587585926234
0.12533396370907174,1.172673717566411
0.12866682918541172,0.9658393149759285
0.1319996946617517,0.6328865103121037
0.1353325601380917,0.42947198543617915
0.13866542561443168,0.4037773584418838
0.14199829109077164,0.23249162894371714
0.14533115656711162,0.16435442794534574
0.1486640220434516,0.18254505920690303
0.1519968875197916,0.20426238876563566
0.15532975299613155,0.1738925601977928
0.15866261847247154,0.14318410360618755
0.16199548394881153,0.10187981338449467
0.1653283494251515,0.07006264391761487
0.1686612149014915,0.0821121040405476
0.17199408037783148,0.11928589755303819
0.17532694585417144,0.18946455867895712
0.17865981133051143,0.1528807465880703
0.18199267680685138,0.11441803108917466
0.18532554228319137,0.08458615778863451
0.18865840775953135,0.06607682397489668
0.19199127323587134,0.07705674729671398
0.19532413871221133,0.07039361822114598
0.1986570041885513,0.06239538079706063
0.2019898696648913,0.08405330094117415
0.20532273514123126,0.04189689090221389
0.20865560061757124,0.033530323751620766
0.2119884660939112,0.0704968054274222
0.21532133157025118,0.08031554760428007
0.21865419704659117,0.06361550263940173
0.22198706252293116,0.06813365146538782
0.22531992799927114,0.06795630792217781
0.22865279347561113,0.040418568474867966
0.2319856589519511,0.03621183745683357
0.2353185244282911,0.04915616663710621
0.23865138990463103,0.05211492069688636
0.24198425538097101,0.050773341752630596
0.245317120857311,0.05852321601200212
0.24864998633365099,0.04465743802491451
0.25198285180999097,0.01418639609159421
0.25531571728633096,0.04687074499419676
0.25864858276267094,0.06312064849328076
0.26198144823901093,0.07763709764901379
0.2653143137153509,0.07610784639176336
0.2686471791916909,0.03903372996241592
0.27198004466803083,0.02361273081547512
0.2753129101443708,0.01663851838504915
0.2786457756207108,0.016401915938735558
0.2819786410970508,0.009922962558940958
0.28531150657339077,0.011276416941446824
0.28864437204973076,0.006214770361146889
0.29197723752607074,0.006983689406058575
0.29531010300241073,0.021646489278176514
0.2986429684787507,0.027675627549642184
0.30197583395509064,0.028499545971212834
0.30530869943143063,0.04218498370884001
0.3086415649077706,0.02607545703632239
0.3119744303841106,0.026039730922776155
0.3153072958604506,0.027398487859196085
0.3186401613367906,0.014733607974657347
0.32197302681313056,0.015242285252744084
0.32530589228947054,0.018353635093491614
0.32863875776581053,0.00997407265548828
0.33197162324215046,0.013848365012810396
0.33530448871849045,0.022185048884907875
0.33863735419483043,0.016225745079155543
0.3419702196711704,0.01637819913570943
0.3453030851475104,0.01291613033232305
0.3486359506238504,0.006493482600453682
0.3519688161001904,0.003863942680692807
0.35530168157653036,0.01199522672517249
0.35863454705287034,0.014243602929672116
0.36196741252921033,0.01555787040968449
0.3653002780055503,0.020358488913277944
0.36863314348189025,0.014941412994553508
0.37196600895823023,0.012326181270212021
0.3752988744345702,0.009037368429191433
0.3786317399109102,0.0075277692284390395
0.3819646053872502,0.00514087669592367
0.3852974708635902,0.005596081317621901
0.38863033633993016,0.005400633706473036
0.39196320181627015,0.003448384608887205
0.39529606729261013,0.005990702728131677
0.39862893276895006,0.007352345952613835
0.40196179824529005,0.007499324262717335
0.40529466372163003,0.007351254495432586
0.40862752919797,0.004967366440696274
0.41196039467431,0.00392892953403359
0.41529326015065,0.003442042553007577
0.41862612562699,0.0038424528532468418
0.42195899110332996,0.004297032472373293
0.42529185657966995,0.003139320604275179
0.42862472205600993,0.003275224183785984
0.43195758753234986,0.0033345636876085617
0.43529045300868985,0.002407241715161507
0.43862331848502983,0.0037482685773031657
