FPR,SNR_invCV_param
0.10866963632737185,7.387721828910021
0.11200250180371184,7.654635936711659
0.11533536728005181,8.091664144160848
0.1186682327563918,8.49442542455472
0.12200109823273177,8.273689067131007
0.12533396370907174,7.470270682533831
0.12866682918541172,5.862603795473886
0.1319996946617517,3.707132673095399
0.1353325601380917,2.45716675160796
0.13866542561443168,2.089374096169122
0.14199829109077164,1.6508162022905912
0.14533115656711162,1.5297040420381791
0.1486640220434516,1.4389835846490635
0.1519968875197916,1.5098025172950122
0.15532975299613155,1.2938383023211784
0.15866261847247154,1.5200401824448795
0.16199548394881153,1.5735772010904392
0.1653283494251515,1.2869261677648387
0.1686612149014915,1.4597018340367762
0.17199408037783148,1.5943725505877484
0.17532694585417144,2.0917468939863366
0.17865981133051143,1.4920660251726607
0.18199267680685138,1.5202958281463053
0.18532554228319137,0.7781418766715251
0.18865840775953135,0.7686645001245817
0.19199127323587134,0.7584892415808189
0.19532413871221133,0.753756563225589
0.1986570041885513,1.826258350499745
0.2019898696648913,2.0209198826401003
0.20532273514123126,2.716654208844352
0.20865560061757124,2.432254159930763
0.2119884660939112,0.6471263016173641
0.21532133157025118,0.6454980210778901
0.21865419704659117,1.4194337446651073
0.22198706252293116,1.4818924509182088
0.22531992799927114,1.627821163260795
0.22865279347561113,2.1818725304221718
0.2319856589519511,0.5529898258360784
0.2353185244282911,0.5514418504448303
0.23865138990463103,0.5378866690155325
0.24198425538097101,0.5312099009315991
0.245317120857311,0.5377708021977253
0.24864998633365099,0.5249687936065229
0.25198285180999097,0.5008262712935703
0.25531571728633096,0.5113590392205978
0.25864858276267094,0.4957568044298441
0.26198144823901093,0.48953449885667677
0.2653143137153509,0.47721834283189957
0.2686471791916909,0.4481175202653442
0.27198004466803083,0.43778783800788224
0.2753129101443708,0.4339847972697137
0.2786457756207108,0.42512254568434155
0.2819786410970508,0.4169614443533744
0.28531150657339077,0.39950373106889564
0.28864437204973076,0.37851531097079155
0.29197723752607074,0.3741496992336999
0.29531010300241073,0.36847593917627136
0.2986429684787507,0.37215913080233964
0.30197583395509064,0.36417560308414665
0.30530869943143063,0.3733352877007109
0.3086415649077706,0.3520512854711011
0.3119744303841106,0.3489612677763766
0.3153072958604506,0.3467686740377754
0.3186401613367906,0.3258772288341045
0.32197302681313056,0.3187836426197594
0.32530589228947054,0.32018074599063695
0.32863875776581053,0.3006065707807684
0.33197162324215046,0.30342447185427673
0.33530448871849045,0.30764594613087565
0.33863735419483043,0.2986141162614106
0.3419702196711704,0.2814625319413383
0.3453030851475104,0.26686028938718015
0.3486359506238504,0.2544080660723585
0.3519688161001904,0.24696562886818044
0.35530168157653036,0.2535841061224045
0.35863454705287034,0.2534625497460805
0.36196741252921033,0.2416525616982806
0.3653002780055503,0.23326753413033183
0.36863314348189025,0.22681995976337005
0.37196600895823023,0.2223878558554368
0.3752988744345702,0.2193702611483126
0.3786317399109102,0.21026180368222183
0.3819646053872502,0.1987154511592613
0.3852974708635902,0.19619746340495467
0.38863033633993016,0.18682662073293144
0.39196320181627015,0.176396349884007
0.39529606729261013,0.1723000798701578
0.39862893276895006,0.17211344158766054
0.40196179824529005,0.1646072023765241
0.40529466372163003,0.16026573949311576
0.40862752919797,0.14885527895126738
0.41196039467431,0.14103572946111087
0.41529326015065,0.13524284998645775
0.41862612562699,0.1354640764694939
0.42195899110332996,0.12807164788173706
0.42529185657966995,0.13037010140847416
0.42862472205600993,0.13120885191789733
0.43195758753234986,0.12825782658218896
0.43529045300868985,0.12835629575031704
0.43862331848502983,0.12432864044190557
