FNR,SNR_RMSpower_param
0.0,0.5309652268411594
0.003726705154716716,0.5230190621474049
0.007453410309433432,0.2786562738196339
0.011180115464150148,0.08533651821502519
0.014906820618866863,0.07303033507245502
0.01863352577358358,0.0681596694225471
0.022360230928300296,0.0638571859090269
0.02608693608301701,0.05981381590341624
0.029813641237733727,0.059064978928931845
0.033540346392450446,0.05519677424291766
0.03726705154716716,0.052970396340119734
0.04099375670188388,0.050245698619223324
0.04472046185660059,0.049738044175282846
0.04844716701131731,0.04929814906785084
0.05217387216603402,0.048487871615019176
0.05590057732075074,0.04935627174757865
0.059627282475467454,0.0474331375338678
0.06335398763018417,0.042489671433651253
0.06708069278490089,0.0425910954123476
0.0708073979396176,0.042023523451814856
0.07453410309433432,0.04158545133484465
0.07826080824905103,0.04156227178532841
0.08198751340376775,0.04020804304298464
0.08571421855848446,0.039975972764652576
0.08944092371320118,0.03746295916848952
0.09316762886791789,0.03610083931410773
0.09689433402263462,0.03532921846730792
0.10062103917735132,0.034696512748090894
0.10434774433206805,0.034994866838984576
0.10807444948678475,0.034728318655119106
0.11180115464150148,0.03451391462072982
0.11552785979621819,0.03466512843711643
0.11925456495093491,0.033016074030811436
0.12298127010565163,0.03254102065581931
0.12670797526036834,0.03181928094011247
0.13043468041508505,0.0312093218754944
0.13416138556980178,0.030297734834158388
0.1378880907245185,0.029508002663597044
0.1416147958792352,0.02965012581253199
0.1453415010339519,0.028866129408432344
0.14906820618866864,0.029349922331312846
0.15279491134338535,0.028921935037818584
0.15652161649810206,0.02870611007296181
0.16024832165281877,0.02878854396746839
0.1639750268075355,0.02864885594772375
0.16770173196225222,0.027437265506217886
0.17142843711696892,0.026236080401199686
0.17515514227168563,0.023974520364299118
0.17888184742640237,0.023858314869843897
0.18260855258111908,0.024006067384415967
0.18633525773583579,0.023852299286787556
0.19006196289055252,0.024118454943253587
0.19378866804526923,0.02427294616253209
0.19751537319998594,0.0243502973224934
0.20124207835470265,0.0243261753850114
0.20496878350941938,0.023972494135382976
0.2086954886641361,0.02251424912229604
0.2124221938188528,0.021548553150045942
0.2161488989735695,0.020509201058699175
0.21987560412828625,0.01999898064129254
0.22360230928300295,0.020239015966536707
0.22732901443771966,0.019768002169370056
0.23105571959243637,0.01963223100843887
0.2347824247471531,0.020263960223401135
0.23850912990186982,0.02008744387243697
0.24223583505658652,0.020098603605792652
0.24596254021130326,0.01945574554321208
0.24968924536601997,0.018984601961478755
0.2534159505207367,0.0182091185002363
0.2571426556754534,0.017505310434866285
0.2608693608301701,0.016612115308539677
0.26459606598488683,0.01624955969771225
0.26832277113960357,0.01627156846752505
0.27204947629432025,0.016266845499910716
0.275776181449037,0.016354167723281864
0.27950288660375366,0.01641673737531363
0.2832295917584704,0.01644064692520133
0.28695629691318714,0.014958262238434819
0.2906830020679038,0.015002600888509583
0.29440970722262055,0.014958429499476199
0.2981364123773373,0.014958429499476199
0.30186311753205397,0.01511642078083282
0.3055898226867707,0.01438947612064242
0.30931652784148744,0.014045744402515603
0.3130432329962041,0.01336772298930871
0.31676993815092086,0.01300006633823281
0.32049664330563754,0.012575609658937788
0.3242233484603543,0.012445947800712811
0.327950053615071,0.012423102132378263
0.3316767587697877,0.01220588456220039
0.33540346392450443,0.012293858095484842
0.33913016907922117,0.011785732102904234
0.34285687423393785,0.01211974777193455
0.3465835793886546,0.012203296169647918
0.35031028454337126,0.012375222072715866
0.354036989698088,0.011971800448626325
0.35776369485280474,0.011773315853860659
0.3614904000075214,0.011278532187443801
0.36521710516223815,0.011489054714706534
0.3689438103169549,0.011489054714706534
