FNR,SNR_power_param
0.0,0.89294749900149
0.003726705154716716,0.8792349328846252
0.007453410309433432,0.5113881514707767
0.011180115464150148,0.10734296231753922
0.014906820618866863,0.08530809259706872
0.01863352577358358,0.08706991618607622
0.022360230928300296,0.09850199494945229
0.02608693608301701,0.06679677875590714
0.029813641237733727,0.07263813938638738
0.033540346392450446,0.06816477540042788
0.03726705154716716,0.07358953148419532
0.04099375670188388,0.04683784831138663
0.04472046185660059,0.0495689044954059
0.04844716701131731,0.0454700655231194
0.05217387216603402,0.025362635430111385
0.05590057732075074,0.09640705409665
0.059627282475467454,0.11347418388738086
0.06335398763018417,0.06965125668478414
0.06708069278490089,0.06423942236741438
0.0708073979396176,0.04041021271195929
0.07453410309433432,0.02896604431218691
0.07826080824905103,0.029265385497472655
0.08198751340376775,0.00756411816150881
0.08571421855848446,0.006321408406878363
0.08944092371320118,0.0063743290092795335
0.09316762886791789,0.007754489787769785
0.09689433402263462,0.01916123996728052
0.10062103917735132,0.026489601434014014
0.10434774433206805,0.03095458076401563
0.10807444948678475,0.026280570851169093
0.11180115464150148,0.017480646303687456
0.11552785979621819,0.02657618909238307
0.11925456495093491,0.02256475560694163
0.12298127010565163,0.02587897705514608
0.12670797526036834,0.025726890097247428
0.13043468041508505,0.011848738651687802
0.13416138556980178,0.007837959343997253
0.1378880907245185,0.016929744865472936
0.1416147958792352,0.019107894692294153
0.1453415010339519,0.019328423557884836
0.14906820618866864,0.028571305031245227
0.15279491134338535,0.01766223774838834
0.15652161649810206,0.013788152532688235
0.16024832165281877,0.02050574037169182
0.1639750268075355,0.01963689508246587
0.16770173196225222,0.018626686225871325
0.17142843711696892,0.020644810438350796
0.17515514227168563,0.007471300272037933
0.17888184742640237,0.005889907548535721
0.18260855258111908,0.0131769260468954
0.18633525773583579,0.011232338746879986
0.19006196289055252,0.016927005781744643
0.19378866804526923,0.021008482353225427
0.19751537319998594,0.02046201666063715
0.20124207835470265,0.020312896116889138
0.20496878350941938,0.01440170963712653
0.2086954886641361,0.016348018674177504
0.2124221938188528,0.00689383888897549
0.2161488989735695,0.007871741016089163
0.21987560412828625,0.0064739181457123
0.22360230928300295,0.0038741188949818505
0.22732901443771966,0.00238572975721049
0.23105571959243637,0.0008927196395585293
0.2347824247471531,0.0074933361754375045
0.23850912990186982,0.013861725037855691
0.24223583505658652,0.01345534015190553
0.24596254021130326,0.01081073323027925
0.24968924536601997,0.009138986790826078
0.2534159505207367,0.0044989781139255
0.2571426556754534,0.004419420057224758
0.2608693608301701,0.0052695310584939
0.26459606598488683,0.0004366360622991207
0.26832277113960357,0.0005431123450011207
0.27204947629432025,0.00417858759981582
0.275776181449037,0.004817765099221944
0.27950288660375366,0.006386196467942356
0.2832295917584704,0.007997095939344586
0.28695629691318714,0.003915346896429635
0.2906830020679038,0.009466117243089827
0.29440970722262055,0.007125042652380037
0.2981364123773373,0.007125042652380037
0.30186311753205397,0.007814790818475626
0.3055898226867707,0.0058675299162283655
0.30931652784148744,0.008466809532922854
0.3130432329962041,0.005305759285071685
0.31676993815092086,0.0029188804563535227
0.32049664330563754,0.0023436734539092697
0.3242233484603543,0.001473023488208383
0.327950053615071,0.0015095087229624314
0.3316767587697877,0.0005505910292528903
0.33540346392450443,0.0004948819091045671
0.33913016907922117,0.0009847925208917323
0.34285687423393785,0.0033279069566409113
0.3465835793886546,0.00589310128322452
0.35031028454337126,0.009362885230063499
0.354036989698088,0.00862122593368965
0.35776369485280474,0.006584049664051482
0.3614904000075214,0.0002643908256907566
0.36521710516223815,0.002264435198151671
0.3689438103169549,0.002264435198151671
