Dice,Cohend_param
0.4853094227844048,0.0018432680684898999
0.4894242853814122,0.0020349660046360797
0.49353914797841963,0.002459796780261
0.497654010575427,0.0024388596657280667
0.5017688731724345,0.00243264713925865
0.5058837357694418,0.0019021917559537095
0.5099985983664492,0.001533767504496627
0.5141134609634566,0.001265457331166613
0.518228323560464,0.0012735377555149123
0.5223431861574714,0.001310989044366914
0.5264580487544788,0.0018671395208357065
0.5305729113514862,0.0023394645522751504
0.5346877739484936,0.0029668265354090336
0.538802636545501,0.003585647689757674
0.5429174991425084,0.0029743770957554793
0.5470323617395159,0.004212342511984469
0.5511472243365232,0.0038615288838715575
0.5552620869335306,0.0029987319964240233
0.559376949530538,0.0031232327425867665
0.5634918121275454,0.00213735907583769
0.5676066747245528,0.0023169883690695625
0.5717215373215602,0.003386845180769
0.5758363999185676,0.004193566219001862
0.5799512625155749,0.005229969570318354
0.5840661251125824,0.00491680886609465
0.5881809877095898,0.004311335955796608
0.5922958503065971,0.003920112988665584
0.5964107129036046,0.004003246844909714
0.600525575500612,0.004002229536214416
0.6046404380976194,0.00725584132100009
0.6087553006946268,0.008241708442861252
0.6128701632916342,0.007038353241570544
0.6169850258886416,0.012208752698088868
0.621099888485649,0.0077662669242816295
0.6252147510826565,0.007021272484324449
0.6293296136796638,0.007375614369263375
0.6334444762766712,0.005996211560198367
0.6375593388736787,0.00834360978131088
0.641674201470686,0.00901738754120369
0.6457890640676934,0.010792610190704975
0.6499039266647008,0.0094511693194406
0.6540187892617082,0.01001713072410201
0.6581336518587155,0.010082844149593526
0.662248514455723,0.007485483576684975
0.6663633770527304,0.01403148425580787
0.6704782396497377,0.011579599705498343
0.6745931022467452,0.010419419139169607
0.6787079648437526,0.01586550671358386
0.68282282744076,0.011656679493903428
0.6869376900377674,0.012613723880336577
0.6910525526347748,0.015217075261387563
0.6951674152317822,0.014729962785157353
0.6992822778287896,0.016652877390306943
0.703397140425797,0.01419401729674427
0.7075120030228044,0.015396731050536714
0.7116268656198118,0.010353322722876646
0.7157417282168193,0.0067271301836528
0.7198565908138266,0.008853976393557329
0.723971453410834,0.012314296945690091
0.7280863160078413,0.013895782173124555
0.7322011786048488,0.02423039649424587
0.7363160412018561,0.02256243064747204
0.7404309037988636,0.03060919071375883
0.744545766395871,0.04185656873367536
0.7486606289928783,0.03527004202224948
0.7527754915898858,0.03420618267261792
0.7568903541868932,0.02228515475543988
0.7610052167839005,0.025901858603761554
0.765120079380908,0.02776177757160403
0.7692349419779154,0.03348129436995323
0.7733498045749228,0.038506019065242814
0.7774646671719302,0.03202131792792086
0.7815795297689376,0.027260913765354958
0.785694392365945,0.04245102500386166
0.7898092549629524,0.03592096472569353
0.7939241175599598,0.041544532100750944
0.7980389801569672,0.05412631153928377
0.8021538427539745,0.04688418066009902
0.806268705350982,0.06048212385411862
0.8103835679479894,0.07153544937268756
0.8144984305449967,0.06654616033741852
0.8186132931420043,0.06476184719962713
0.8227281557390116,0.07227458096262547
0.8268430183360189,0.06689892800560208
0.8309578809330264,0.07311714211384301
0.8350727435300338,0.07466308876814404
0.8391876061270411,0.08181796422522399
0.8433024687240486,0.08761107734589632
0.847417331321056,0.09726902645048958
0.8515321939180633,0.12657354930744627
0.8556470565150708,0.1285744741321321
0.8597619191120782,0.1543235267989681
0.8638767817090856,0.20881470648232253
0.867991644306093,0.46154738499169856
0.8721065069031004,1.0676346156277823
0.8762213695001078,1.884188395454555
0.8803362320971152,2.097379281439102
0.8844510946941226,2.206062338657333
0.88856595729113,2.2354473717423295
0.8926808198881374,1.7986369418620938
