Dice,SNR_RMSpower_param
0.4853094227844048,0.01163068129463015
0.4894242853814122,0.011662331111985459
0.49353914797841963,0.011740711028232148
0.497654010575427,0.012220274471014734
0.5017688731724345,0.012173858477653598
0.5058837357694418,0.012400597313445266
0.5099985983664492,0.012508198832534083
0.5141134609634566,0.012114986487297811
0.518228323560464,0.01232734455398719
0.5223431861574714,0.012306503187886952
0.5264580487544788,0.012692087424426887
0.5305729113514862,0.013596768436240182
0.5346877739484936,0.014235363182554778
0.538802636545501,0.014707724459766659
0.5429174991425084,0.014987740613691177
0.5470323617395159,0.015762648668077847
0.5511472243365232,0.01614231802467104
0.5552620869335306,0.016150948161072955
0.559376949530538,0.016361535472284004
0.5634918121275454,0.016394467207548648
0.5676066747245528,0.016820864502147
0.5717215373215602,0.01786888935942321
0.5758363999185676,0.018668726744140923
0.5799512625155749,0.01945574554321208
0.5840661251125824,0.019719646032817124
0.5881809877095898,0.020202400249765242
0.5922958503065971,0.019857677852958486
0.5964107129036046,0.019868889990566855
0.600525575500612,0.020460528200788548
0.6046404380976194,0.02131720387084665
0.6087553006946268,0.023214822095783013
0.6128701632916342,0.02399129010805271
0.6169850258886416,0.024589541012391098
0.621099888485649,0.0240497394448899
0.6252147510826565,0.023956287049857992
0.6293296136796638,0.02400087699400454
0.6334444762766712,0.02383939579654744
0.6375593388736787,0.025324867560626064
0.641674201470686,0.026685603930683366
0.6457890640676934,0.028298123348548386
0.6499039266647008,0.028724564743610438
0.6540187892617082,0.028776374683287444
0.6581336518587155,0.02877998308010135
0.662248514455723,0.028517748775971498
0.6663633770527304,0.029947481791442604
0.6704782396497377,0.030128136343909435
0.6745931022467452,0.0302965353371329
0.6787079648437526,0.03151280630800303
0.68282282744076,0.03165650752097152
0.6869376900377674,0.033642725554219904
0.6910525526347748,0.03474155038216323
0.6951674152317822,0.03467253552319984
0.6992822778287896,0.03483481392242213
0.703397140425797,0.034585400957610576
0.7075120030228044,0.034678922533426804
0.7116268656198118,0.03519305235777036
0.7157417282168193,0.03689371161590688
0.7198565908138266,0.039827079119439855
0.723971453410834,0.041029775313313595
0.7280863160078413,0.041147315782302504
0.7322011786048488,0.04194181269253073
0.7363160412018561,0.04180038634799518
0.7404309037988636,0.04237983198912296
0.744545766395871,0.044347602222645326
0.7486606289928783,0.044285564521529035
0.7527754915898858,0.04930312722551957
0.7568903541868932,0.04885249059434826
0.7610052167839005,0.04935331091736132
0.765120079380908,0.049525144696963716
0.7692349419779154,0.049958828238564394
0.7733498045749228,0.050798742151122143
0.7774646671719302,0.05220000314538194
0.7815795297689376,0.05470449468878352
0.785694392365945,0.05941476416971712
0.7898092549629524,0.05931612049359914
0.7939241175599598,0.1318346780231013
0.7980389801569672,0.1376962131598433
0.8021538427539745,0.1431016863737286
0.806268705350982,0.17101001030008545
0.8103835679479894,0.1756162371329724
0.8144984305449967,0.19704257936573136
0.8186132931420043,0.15458611503529357
0.8227281557390116,0.15494907210130174
0.8268430183360189,0.07314678545651375
0.8309578809330264,0.1322588952997802
0.8350727435300338,0.1465161058773064
0.8391876061270411,0.15495258449619204
0.8433024687240486,0.15023749064375905
0.847417331321056,0.13188939943715847
0.8515321939180633,0.13409491222385306
0.8556470565150708,0.14538330363433521
0.8597619191120782,0.14727047092059556
0.8638767817090856,0.15494688808434906
0.867991644306093,0.21608029957504635
0.8721065069031004,0.379885456949978
0.8762213695001078,0.5957411632317859
0.8803362320971152,0.6803592170973152
0.8844510946941226,0.7195923670745263
0.88856595729113,0.730624646008355
0.8926808198881374,0.6697579917014962
