IMAGE-NAME,DICE-COEFFICIENT,TRUE POSITIVE,TRUE NEGATIVE,FALSE POSITIVE,FALSE NEGATIVE,Set_index,Noise_level,Contrast_level,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,Foreground_mean,Background_mean,Foreground_var,Background_var,Mean_intensity,Std_intensity,Variance_intensity,Michelson_contrast,RMS_contrast,SSIM,PSNR,Edge_density,MI,NMI,CE
set6_cex_noise_071_contrast_027.ome.tif,0.8680685689948893,81529,155833,24659,123,6,71,27,1.0006825245362745,0.3951636181776016,18.62175677221059,4.315293358766074,1.6784641863821936,2.8172420249676398,0.1513909184970865,0.1537541565398162,0.6251804222103429,0.2431683923818822,119.17095723313577,101.90600137402213,763.1616201438134,762.6410988814555,107.28364944458008,28.75289528760677,826.7289874200796,0.3212669683257919,28.75289528760677,0.007524851367103,18.954463887715875,0.3599967956542969,0.0408248485702022,0.0219477737000897,4.472215295358626
set6_cex_noise_059_contrast_083.ome.tif,0.8748579758612558,81619,157175,23317,33,6,59,83,1.0166814512472828,0.1607449413011221,4.04611640759092,2.011496062037139,2.610518845169288,6.814808640983993,1.712380179198401,0.2103475270154449,0.8370231056774337,1.0862882768958266,154.02061186498798,89.92960352813421,5960.795403789634,5862.992185484279,109.89252090454102,82.30662875488981,6774.381136995255,0.8617886178861789,82.30662875488981,0.0072947291600256,9.82326655828806,0.3820915222167969,0.0694820044259237,0.0305403386508011,5.669648931303805
set6_cex_noise_059_contrast_006.ome.tif,0.8701263379072384,81580,156211,24281,72,6,59,6,0.9819361976769898,1.6947234145831505,304.6119164696432,17.453134860810625,1.8306863688560049,3.3514125811151847,0.0108034950335734,0.1761493188263387,0.7694814202109101,0.0807120989038553,108.01049576250428,103.24848192717684,37.60696621186907,38.29878794654637,104.73174285888672,6.5533615051647,42.94654701737454,0.0805687203791469,6.5533615051647,0.0144558439296817,31.99307126225875,0.0,0.059954706931945,0.0382985021721248,3.622085956885412
set6_cex_noise_123_contrast_083.ome.tif,0.8361883153715258,81081,149295,31197,571,6,123,83,0.999266815725922,0.1267039718791794,2.231083058861142,1.4936810432154324,1.1307034135348946,1.2784902093794628,0.5726155444501968,0.0958786247249379,0.3371952078357104,0.2552538068680946,139.07651986479203,107.6803016200164,8663.100571987028,8669.456881437294,117.45952224731444,94.22777946039784,8878.87442203737,0.8617886178861789,94.22777946039784,0.0048189704408138,8.569983147325207,0.3885307312011719,0.0129721223541077,0.0077334198337942,3.945112828959199
set6_cex_noise_007_contrast_040.ome.tif,0.87707726847923,81648,157610,22882,4,6,7,40,1.417781053510262,1.0280177093907577,207.42315746026188,14.402192800412784,19.77647297590471,391.1088833666893,2.6733117530672983,1.6808362279321696,5.159214734838423,7.0844122276641865,138.43531083133297,88.84442523768367,130.9922759002976,92.39245761958512,104.29087829589844,25.13614554970161,631.8258130957838,0.4537444933920704,25.13614554970161,0.1115082160341003,20.310202517750145,0.0289649963378906,0.5797623666340543,0.2363157476204701,6.183964873511849
set6_cex_noise_009_contrast_009.ome.tif,0.8833244078046987,81647,158928,21564,5,6,9,9,1.2826503565754042,3.6475948029493575,1912.903216071892,43.736749034100505,12.45457823718001,155.11651906603794,0.1040095791669742,1.1763681508581123,4.472949543479354,1.273727500797727,112.0912041346201,100.62765662744056,8.424775912524915,6.568256009391786,104.19829559326172,5.943841121539433,35.32924727810314,0.1132075471698113,5.943841121539433,0.107152087585984,33.423477770914445,0.0,0.5619510802895743,0.3154726768494187,4.244869896330803
set6_cex_noise_177_contrast_002.ome.tif,0.7895770016441632,79238,140672,39820,2414,6,177,2,0.9959901983515648,4.417363282207482,2036.7609681023207,45.13048823248339,0.5920869635252377,0.3505669723765361,0.0001714296737913,0.0578370477091734,0.2306287232879497,0.0030257208778649,104.79939254396707,104.26383994858496,5.370720250210414,5.392342473951392,104.4306526184082,2.3339061947141224,5.447118125724956,0.0239234449760765,2.3339061947141224,0.0105911355089135,40.60051783153135,0.0,0.0057549503923875,0.0061821015736755,1.7911527729090255
set6_cex_noise_177_contrast_009.ome.tif,0.7923695756955383,79731,140628,39864,1921,6,177,9,0.9995950728090184,0.9414701699574548,95.08448096976323,9.75112716406484,0.6063161533541409,0.3676192778181621,0.0038646729206367,0.0585278992507108,0.2339265142122664,0.0145453363368506,107.31795914368294,104.74343461206035,121.0763379306288,121.1253848924899,105.54534149169922,11.0693984547318,122.53158214961876,0.1132075471698113,11.0693984547318,0.0058059427364771,27.21833227942379,0.0001945495605468,0.0060510768474495,0.0051558021013899,2.491549311495345
set6_cex_noise_635_contrast_019.ome.tif,0.5583689667700735,59937,107395,73097,21715,6,635,19,0.9989506825506516,0.436114905581696,20.76635154415572,4.55701125126499,0.1721236582677937,0.0296265537354882,0.0014251644547555,0.0164639266021772,0.0630637894294709,0.0023819932719756,109.298523000049,107.78595727234448,574.6619372688215,575.2655734730762,108.25708770751952,23.9910026081149,575.568206142576,0.2258064516129032,23.9910026081149,0.0039959519339164,20.41067635406176,0.3496208190917969,0.0005105628990608,0.0005891519822399,1.60562580549076
set6_cex_noise_306_contrast_003.ome.tif,0.6920416549071757,72336,125429,55063,9316,6,306,3,0.9998833297264008,2.6865133588580563,759.4480017349383,27.558084144855545,0.3439135447774694,0.1182765262814044,0.0001557219541779,0.0335246248767825,0.1344697952000111,0.0016781276844083,105.23754470190563,104.7240376304767,14.581180901408882,14.582882290275553,104.88398361206056,3.826081941257376,14.63890302121581,0.0380952380952381,3.826081941257376,0.0064848388876601,36.28997593386099,0.0,0.0020143587270374,0.00223224534669,1.7088790308809538
